"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
1077,"Brent Anderson7",142.0,0,"","US",1445,5.0,2,4,0,0,16,8,2,52,0,7.0,1044309
1078,"Declan Foo",142.0,0,"","AU",2324,6.0,2,4,0,0,26,4,2,47,0,8.0,808096
1079,"Juanan Serrano",142.0,0,"","ES",1943,5.0,1,2,0,0,14,4,2,24,0,11.0,1282210
1080,"Justin Gratto",141.8250008,0,"","CA",1073,6.0,29,52,44,4,396,11,3,444,1,5.0,625573
1081,"Scott Griffiths3",141.75,0,"","GB",1425,6.0,12,20,10,1,167,11,2,185,0,4.0,1382715
1082,"Joaquin Oses Monti",141.75,0,"","AR",1294,6.0,11,21,8,0,218,11,3,134,2,6.0,1397063
1083,"H J2",141.6666641,0,"","CN",1249,6.0,5,16,32,4,150,11,3,171,2,5.0,1350994
1084,"Lachlan Sayer",141.5,0,"","AU",1083,6.0,5,10,12,3,34,9,2,60,3,6.0,1271923
1085,"Thomas Pfeiler",141.5,0,"","AT",1509,6.0,4,7,20,1,58,7,2,80,1,6.0,1333719
1086,"Haithem Baccouche",141.5,0,"","TN",1518,4.0,7,8,0,0,48,11,2,77,2,4.0,1389870
1087,"Rene Stremler",141.4166679,0,"","NL",919,7.0,10,27,0,0,101,8,3,216,0,10.0,1120759
1088,"Nicolás Corsini Santolaria",141.3333359,0,"","ES",1582,4.0,8,12,54,4,85,11,2,152,6,3.0,1328059
1089,"Edgar Bach2",141.2857132,0,"","ES",1127,6.0,16,33,34,3,205,11,3,390,0,6.0,1391119
1090,"Michael Chew2",141.25,0,"","AU",1394,5.0,12,19,17,3,143,11,2,142,1,6.0,1265379
1091,"Federico Principe",141.0,0,"","AR",1487,5.0,10,19,40,4,148,11,2,163,5,4.0,1381723
1092,"Ivan Crasto",141.0,0,"","IN",1369,6.0,5,11,26,3,85,11,2,66,1,5.0,1385850
1093,"Adria Jaldo Boldu",141.0,0,"","ES",1302,5.0,3,5,18,3,29,11,2,32,1,5.0,1386969
1094,"Alban Havard",141.0,0,"","FR",1444,6.0,6,11,4,1,62,11,2,117,2,4.0,1394697
1095,"Zuriel Velazquez",141.0,0,"","MX",1011,4.0,5,7,11,1,95,11,3,84,0,5.0,1319473
1096,"Luke Sewell",141.0,0,"","GB",1444,6.0,5,11,13,1,79,11,2,117,1,5.0,1394218
1097,"Aaron Martin13",141.0,0,"","ES",1494,4.0,4,5,7,1,37,11,2,61,0,4.0,1292454
1098,"Mohammad Ishnaneh",141.0,0,"","JO",1484,5.0,4,6,5,1,36,11,2,52,0,5.0,1224379
1099,"Viren Botejue",141.0,0,"","LK",1580,7.0,2,5,1,1,59,11,2,47,0,5.0,1211093
1100,"Julio Bicalho",141.0,0,"","BR",1117,8.0,2,7,9,1,45,8,3,31,0,8.0,1374983
1101,"Pablo Castiella",141.0,0,"","ES",1464,4.0,2,3,0,0,25,11,2,26,0,5.0,1401036
1102,"Jodio Joestar",141.0,0,"","ME",2088,6.0,2,5,0,0,65,3,2,36,0,10.0,1230178
1103,"Harry Bugg",141.0,0,"","GB",1166,6.0,2,5,0,0,74,11,3,41,0,4.0,1156355
1104,"Stenio Campos",141.0,0,"","MK",1898,7.0,2,7,0,0,27,4,3,69,0,10.0,846141
1105,"Arren Heeley",141.0,0,"","AU",1725,7.0,2,7,0,0,47,4,3,89,0,7.0,900855
1106,"Justin Schick2",141.0,0,"","US",1846,5.0,1,2,0,0,3,5,2,24,0,6.0,1180086
1107,"Igors Lohins",141.0,0,"","US",1905,6.0,1,2,0,0,10,4,2,24,0,9.0,870723
1108,"Ahmed Aloul",141.0,0,"","PS",1589,7.0,1,3,0,0,27,6,3,33,0,7.0,974466
1109,"Caleb Thomas8",140.88888550000001,0,"","VA",1103,6.0,16,35,67,6,183,8,2,442,2,8.0,1331319
1110,"Rj Esparcia",140.6999969,0,"","PH",1396,6.0,9,25,44,2,269,11,2,268,3,5.0,1356234
1111,"Lucas Cordoba2",140.6666641,0,"","AR",1505,6.0,7,13,18,1,58,11,2,116,2,5.0,1384931
1112,"Pierre Dionne",140.5,0,"","CA",1384,5.0,6,9,7,1,32,9,2,101,0,5.0,290661
1113,"Joppe Serraes",140.5,0,"","BE",1416,5.0,5,9,1,0,53,11,2,80,1,5.0,1307451
1114,"Ahmet Eren2",140.3333359,0,"","TR",1387,5.0,8,13,27,3,70,10,2,100,1,5.0,1277926
1115,"Bouillard Timothe",140.3333321,0,"","FR",1348,6.0,6,13,18,2,62,7,2,140,1,8.0,1340210
1116,"Matthew Pigott2",140.3333321,0,"","US",1396,6.0,4,10,16,2,67,11,2,68,2,4.0,1398497
1117,"Liam Pillay",140.25,0,"","ZA",1379,5.0,13,20,34,2,122,11,2,213,1,5.0,1230937
1118,"Danielius Baltrusaitis",140.1999969,0,"","LT",1383,6.0,9,21,10,1,124,11,2,245,1,5.0,1302081
1119,"Adrian Rey",140.0,0,"","ES",1383,4.0,11,15,60,5,77,11,2,159,3,4.0,1377772
1120,"Oleksandr Bykovskyi",140.0,0,"","UA",1433,5.0,5,8,18,2,64,11,2,65,2,5.0,1348254
1121,"Nathaniel Robinson",140.0,0,"","US",1501,3.0,2,2,12,1,1,8,2,23,0,6.0,1229204
1122,"Luca Chiandussi2",140.0,0,"","CA",1533,6.0,2,6,2,1,29,6,2,65,0,7.0,1368285
1123,"Andrew Votary",140.0,0,"","US",1555,5.0,1,4,13,1,20,7,2,47,0,6.0,1301872
1124,"Fujiyasu Kuroyama",140.0,0,"","JP",2476,6.0,1,3,7,1,8,3,2,33,0,4.0,1350519
1125,"Nate Lagou",140.0,0,"","CA",1417,6.0,4,6,3,0,43,11,2,50,0,5.0,1214291
1126,"Ed Soriano",140.0,0,"","US",1540,5.0,3,4,0,0,23,7,2,46,0,7.0,866147
1127,"Zander Watts",140.0,0,"","AU",1527,4.0,2,2,0,0,16,6,2,18,0,11.0,700729
1128,"Tim Gardinier",140.0,0,"","US",1326,5.0,2,3,3,0,14,8,2,27,0,11.0,630821
1129,"Mario Ruiz6",140.0,0,"","US",1338,5.0,2,4,0,0,37,11,2,40,0,6.0,1264008
1130,"Víctor Pontón",140.0,0,"","ES",1445,6.0,2,4,0,0,47,7,2,30,0,9.0,1184689
1131,"Pedro Vaz R B Moniz",140.0,0,"","PT",1771,7.0,2,5,0,0,35,4,2,69,0,7.0,1361095
1132,"Bryan Mcnevin",140.0,0,"","IE",1781,7.0,1,4,0,0,6,5,2,42,0,7.0,1039304
1133,"James Miller43",139.8333321,0,"","GB",991,7.0,10,22,14,1,120,11,3,108,2,7.0,1398225
1134,"Jose Vicente Calvo Alcalde3",139.8000031,0,"","ES",1499,7.0,12,33,0,0,157,5,2,380,0,11.0,1311791
1135,"Wesley Vanhoutte3",139.7999992,0,"","BE",824,7.0,15,36,9,1,220,10,3,311,0,10.0,964914
1136,"Silvio Dal Col",139.75,0,"","IT",1555,5.0,10,14,12,1,69,8,2,113,2,5.0,1380654
1137,"Diogo Fonseca",139.6999969,0,"","PT",1528,7.0,10,24,27,2,164,11,2,254,0,6.0,1055759
1138,"Eneko Pironneau",139.666672,0,"","FR",4257,3.0,28,34,339,21,104,1,1,465,21,2.0,592715
1139,"Jason M Coates",139.6666641,0,"","ENG",1997,7.0,7,23,9,1,82,3,2,206,0,7.0,583609
1140,"Leslie Roos",139.6666641,0,"","AU",1153,6.0,5,12,0,0,57,11,3,119,0,8.0,1359136
1141,"Tim Wezel",139.5,0,"","DE",1605,4.0,9,13,10,2,101,11,2,127,1,6.0,1251937
1142,"Bwaynes Lee",139.5,0,"","CN",1392,5.0,5,11,13,2,74,11,3,70,0,8.0,1386071
1143,"Lias Schiess2",139.5,0,"","CH",1269,5.0,5,8,9,1,41,11,2,106,2,6.0,1392606
1144,"Carlos Moya",139.1666641,0,"","CR",1532,5.0,9,18,29,2,135,11,2,172,1,8.0,1022045
1145,"Matthew Lederer2",139.0999985,0,"","ENG",1663,6.0,23,45,65,8,283,7,3,333,2,7.0,1387042
1146,"Kunal Verma",139.0,0,"","IN",1915,7.0,5,16,20,2,94,4,2,128,3,5.0,1101845
1147,"Artem Viktorov",139.0,0,"","KZ",1579,6.0,13,26,19,1,218,11,2,347,2,5.0,1362889
1148,"Nicholas Ekins",139.0,0,"","AU",1530,5.0,8,11,15,1,83,11,2,75,1,5.0,1358302
1149,"Jordan Reilly4",139.0,0,"","IE",1414,6.0,5,10,10,1,71,11,2,101,0,7.0,1378386
1150,"Chanhee Baek2",139.0,0,"","KR",1440,4.0,4,5,7,1,50,11,2,42,0,3.0,1405016
1151,"Maxime Coquelin",139.0,0,"","FR",1367,5.0,4,6,8,1,30,11,2,44,0,9.0,1329601
1152,"Craig Chandler",139.0,0,"","AU",1512,6.0,3,5,4,1,54,11,2,46,2,4.0,1393316
1153,"Noah Lutter",139.0,0,"","DE",1330,7.0,3,7,7,1,56,11,2,56,0,6.0,1389173
1154,"Adam Larr2",139.0,0,"","GB",1358,2.0,2,2,6,1,4,11,2,22,0,6.0,1157510
1155,"Brandon Powell3",139.0,0,"","US",1392,7.0,1,4,9,1,32,7,3,43,1,4.0,311746
1156,"Rafael Marin Sardina",139.0,0,"","ES",1171,7.0,7,15,0,0,106,11,3,140,0,8.0,1381624
1157,"Wouter Vuurboom",139.0,0,"","NL",1666,6.0,6,13,2,0,61,5,2,143,1,8.0,1130453
1158,"Filmos Fransman",139.0,0,"","NL",1417,4.0,4,5,6,0,29,11,2,52,1,3.0,1194571
1159,"Joseph Scarborough2",139.0,0,"","US",1255,6.0,4,10,2,0,101,11,3,81,0,6.0,1376314
1160,"Kamil Buhl",139.0,0,"","PL",1472,5.0,3,4,4,0,24,11,2,32,2,3.0,1391768
1161,"Tim Johnson9",139.0,0,"","GB",1497,7.0,2,5,6,0,33,11,3,42,1,7.0,1109626
1162,"Patric José Vega Santana",139.0,0,"","ES",1907,7.0,1,4,0,0,25,5,2,53,0,7.0,1373814
1163,"Kamil Kucharczyk",138.8333359,0,"","PL",1364,5.0,13,22,111,8,117,11,2,258,4,4.0,1280967
1164,"Bruno Ottoni",138.75,0,"","BR",1369,6.0,15,29,22,1,148,11,2,278,4,4.0,1367573
1165,"Joaquin Zuetta",138.6666679,0,"","AR",1077,5.0,10,15,15,2,90,11,3,126,1,5.0,1323382
1166,"Tomás Pachioli",138.6666641,0,"","AR",1506,6.0,7,15,5,2,110,11,2,176,0,6.0,1331564
1167,"Barry Zeeman",138.5,0,"","US",1164,6.0,9,21,21,2,142,11,2,209,1,6.0,1358692
1168,"Daniel Cerecinos3",138.5,0,"","ES",1470,5.0,4,8,9,1,44,11,2,68,1,5.0,1403769
1169,"Amin Kara Osman",138.5,0,"","DE",3025,5.0,3,6,15,1,19,2,1,75,2,3.0,948943
1170,"Karanjit Singh2",138.5,0,"","GB",1155,7.0,4,10,0,0,111,11,3,71,0,8.0,1382493
1171,"Duarte Raminhos",138.3333359,0,"","PT",1871,6.0,5,13,23,3,88,5,2,125,1,5.0,1173548
1172,"Reeza Ansari",138.3333359,0,"","GB",1769,5.0,8,16,12,1,93,11,2,203,0,7.0,1387355
1173,"Luís Dinis",138.3333359,0,"","PT",1487,6.0,8,14,21,1,127,11,2,144,3,5.0,1385771
1174,"David Hernández2",138.3333359,0,"","ES",1497,5.0,6,10,11,1,58,8,2,139,0,6.0,1169692
1175,"Fahad Rahat Malick",138.25,0,"","PK",1307,6.0,12,31,29,3,279,11,3,296,4,5.0,1337396
1176,"Jerome Enrile",138.0833359,0,"","US",1415,6.0,14,26,5,1,140,11,2,270,1,8.0,1329438
1177,"Hetman Emanuel Vera",138.0833321,0,"","AR",1720,6.0,9,22,5,0,141,11,2,230,0,8.0,1389633
1178,"Federico Cabella",138.0,0,"","FR",2999,2.0,13,13,53,6,26,4,1,117,6,2.0,1036850
1179,"Edward Termini",138.0,0,"","US",955,6.0,30,51,43,4,404,11,3,424,2,5.0,981806
1180,"Andrea Bosoni",138.0,0,"","IT",1667,1.0,4,4,43,4,4,11,2,47,2,2.0,1106154
1181,"Nicolas Daniel Rodriguez",138.0,0,"","AR",1574,4.0,6,8,28,2,37,11,2,72,1,5.0,1328114
1182,"Lindsay Bettinson",138.0,0,"","AU",1425,6.0,7,12,5,1,59,8,3,95,0,8.0,1310235
1183,"Matthew Rozdilsky",138.0,0,"","CA",1560,5.0,5,7,8,1,52,8,2,69,4,5.0,1183830
1184,"Gleb Paramonov2",138.0,0,"","KZ",1451,7.0,4,9,20,1,39,11,2,83,1,6.0,1377246
1185,"Filipe Barbosa Machado",138.0,0,"","PT",4113,2.0,2,2,16,1,4,1,1,30,2,1.0,571108
1186,"Zeyad Abou Eita2",138.0,0,"","EG",1358,2.0,2,2,9,1,5,10,2,17,0,7.0,998736
1187,"Boston Friesen",138.0,0,"","CA",1251,5.0,2,3,11,1,25,9,2,28,0,11.0,1297079
1188,"Denis Coban",138.0,0,"","DE",1267,6.0,8,10,0,0,45,11,3,79,0,6.0,1395401
1189,"Thomas Diallo",138.0,0,"","FR",1564,4.0,4,5,2,0,20,11,2,44,1,3.0,1172121
1190,"Robin Snyder",138.0,0,"","US",1414,6.0,4,7,0,0,35,11,2,72,0,6.0,1397544
1191,"Nico Prenner",138.0,0,"","AT",1527,6.0,3,6,6,0,19,5,2,53,0,6.0,1174687
1192,"Fabian Borchert2",138.0,0,"","DE",1486,3.0,2,2,0,0,19,11,2,23,0,7.0,1399027
1193,"Michael Payne16",138.0,0,"","SCT",1833,5.0,2,2,0,0,9,5,2,18,0,6.0,1388409
1194,"Ryan Mccalla",138.0,0,"","US",1320,6.0,2,3,0,0,17,8,3,33,0,6.0,1144704
1195,"Shan Singh",138.0,0,"","CA",1367,6.0,2,6,0,0,48,11,3,61,2,5.0,1397115
1196,"Yasuyuki Tanaka",138.0,0,"","JP",1452,6.0,2,5,0,0,55,11,3,50,0,6.0,1396728
1197,"James Fleming3",138.0,0,"","US",1565,7.0,2,5,0,0,15,8,2,44,0,7.0,984098
1198,"Roman Bergknapp",138.0,0,"","DE",1464,7.0,2,6,0,0,46,6,2,64,0,7.0,1371199
1199,"Javier Nóvoa",138.0,0,"","ES",1495,4.0,1,2,0,0,9,6,2,24,0,10.0,418298
1200,"Sergio Prieto M",138.0,0,"","ES",2499,6.0,1,2,0,0,9,3,2,24,0,7.0,1086061
1201,"Ryan Hoornaar",138.0,0,"","NL",1890,6.0,1,3,0,0,14,11,2,39,0,7.0,1311993
1202,"Billy Culp",138.0,0,"","US",1497,6.0,1,3,0,0,17,11,3,33,0,8.0,1182659
1203,"Marc Grayson",138.0,0,"","ENG",1677,7.0,0,3,0,0,14,5,3,32,0,9.0,1378025
1204,"Rhys Stevens",137.8333359,0,"","GB",1291,6.0,9,16,43,3,117,11,3,147,3,5.0,1366615
1205,"Lewy Bell",137.666672,0,"","NZ",4043,3.0,9,11,98,6,47,2,1,164,8,1.0,312483
1206,"Andrei Mischenkov",137.6666718,0,"","KG",1384,6.0,9,20,38,3,142,7,2,222,3,5.0,1354257
1207,"Stephen Allison3",137.6666679,0,"","AU",1461,6.0,7,16,16,2,104,7,2,139,0,6.0,1173628
1208,"Santiago Ezequiel Leyes",137.6666641,0,"","UY",1161,4.0,7,12,64,5,72,11,2,136,2,5.0,1389884
1209,"Alan Yusim Silva",137.5,0,"","AR",1064,6.0,18,37,87,7,280,11,3,315,6,5.0,1358917
1210,"André Moleiro",137.5,0,"","PT",1466,4.0,9,12,10,2,93,11,2,98,1,4.0,444178
1211,"Baillie Farley",137.5,0,"","AU",1391,5.0,4,7,22,2,25,11,2,55,1,6.0,1263071
1212,"Franco Jesus Almiron",137.375,0,"","AR",5126,1.0,28,29,340,23,44,1,1,435,20,1.0,1290804
1213,"Leandro Diaz3",137.3333359,0,"","CL",1267,6.0,5,12,26,1,88,8,2,139,3,4.0,1004277
1214,"Chia Ho Lin2",137.3333359,0,"","TW",1498,6.0,9,17,0,0,58,8,2,220,0,9.0,1362383
1215,"András Csajbók",137.3333321,0,"","HU",1587,5.0,18,29,112,8,192,11,2,309,16,2.0,1188191
1216,"Mateus Pereira3",137.25,0,"","BR",1548,6.0,13,21,34,2,146,11,2,187,1,6.0,1278620
1217,"Fabian Gonzalez3",137.0,0,"","ES",1004,5.0,13,20,48,5,128,11,3,169,5,5.0,1378577
1218,"Manuel Soriano",137.0,0,"","ES",1702,6.0,6,10,10,1,55,6,2,80,0,6.0,1375251
1219,"Salvador Panissa2",137.0,0,"","UY",1396,6.0,6,13,14,1,106,11,2,143,1,6.0,1392078
1220,"Aaron Aleman",137.0,0,"","MX",1490,5.0,5,8,9,1,63,11,2,89,0,6.0,1194933
1221,"Chris Maule",137.0,0,"","GB",1409,5.0,5,9,7,1,64,7,2,78,0,7.0,1376060
1222,"Francisco Tresgallo",137.0,0,"","ES",1175,3.0,4,5,14,1,24,9,2,48,0,3.0,1252847
1223,"Dylan Foster P.",137.0,0,"","AR",1569,4.0,3,5,12,1,18,11,2,47,0,6.0,1398270
1224,"Markus Stengel",137.0,0,"","DE",1312,4.0,3,4,13,1,20,9,2,38,2,4.0,1328533
1225,"Lucas Emanuel Saavedra2",137.0,0,"","AR",1366,4.0,2,3,4,1,34,8,2,34,0,7.0,347274
1226,"Daryl Senn3",137.0,0,"","NZ",1486,4.0,1,2,9,1,7,8,2,18,0,4.0,240666
1227,"Wail Latif",137.0,0,"","FR",1575,5.0,6,11,0,0,83,11,2,120,0,7.0,1353138
1228,"Nathan Perkins5",137.0,0,"","US",1358,7.0,5,13,1,0,78,7,2,149,0,6.0,1390481
1229,"Matthias Moreau",137.0,0,"","CH",1496,3.0,3,3,9,0,25,11,2,37,0,5.0,1364462
1230,"Adrian Gorniak",137.0,0,"","PL",1438,5.0,3,4,0,0,11,8,2,53,0,7.0,1164205
1231,"Zachary Kirkwood",137.0,0,"","US",1328,6.0,3,9,0,0,59,11,3,97,0,6.0,1368791
1232,"Nathan Gargano",137.0,0,"","US",1468,7.0,3,8,0,0,49,7,2,85,0,7.0,1271099
1233,"Christian Zametzer",137.0,0,"","DE",2038,8.0,2,10,0,0,55,3,3,115,0,9.0,1031632
1234,"Michael Camerik",136.7777786,0,"","NL",1182,8.0,16,38,0,0,181,5,3,241,1,10.0,513114
1235,"Vladyslav Hatylo",136.75,0,"","NL",1293,6.0,11,22,15,2,56,8,2,224,1,5.0,942862
1236,"Pavlos Paweł Sidor",136.6785736,0,"","GR",1294,7.0,15,41,20,4,221,8,2,402,0,9.0,1346231
1237,"Thomas Tonks2",136.6666679,0,"","GB",1213,5.0,11,21,40,5,117,11,3,113,2,5.0,1367807
1238,"Arno Dietrich",136.5,0,"","DE",1620,5.0,7,10,9,2,92,11,3,86,0,6.0,1382667
1239,"Miłosz Wężowicz",136.5,0,"","PL",1407,6.0,4,11,13,1,94,11,2,106,2,5.0,1237525
1240,"José Luis Marco2",136.5,0,"","ES",3178,5.0,20,29,3,0,114,3,1,259,0,4.0,1282263
1241,"Michael Honaker3",136.5,0,"","US",1490,7.0,8,19,0,0,113,5,2,141,0,8.0,1271283
1242,"Cooper Foster2",136.5,0,"","US",1320,6.0,7,17,0,0,91,11,3,205,0,8.0,1383389
1243,"Kevin Peiris",136.4000015,0,"","LK",1451,5.0,10,21,24,0,166,11,2,264,5,4.0,1391817
1244,"Lautaro Pessotti",136.25,0,"","AR",1468,5.0,16,24,92,6,158,11,2,239,5,4.0,1389566
1245,"Chris Howick",136.25,0,"","CA",1121,6.0,8,18,0,0,53,8,3,127,0,7.0,1367691
1246,"Jean Lorenzi",136.1666641,0,"","UY",1284,6.0,11,24,10,2,192,11,2,228,2,6.0,1396889
1247,"Alexandre Olivié",136.0,0,"","FR",1440,6.0,8,28,23,2,188,11,2,229,4,5.0,1403875
1248,"Mara Parnell",136.0,0,"","US",1195,7.0,5,16,55,2,144,11,2,179,5,3.0,1113144
1249,"Harry Wicks",136.0,0,"","GB",4002,1.0,2,2,16,2,1,1,1,18,1,2.0,337855
1250,"Harlan Williams",136.0,0,"","US",1456,5.0,4,6,8,1,26,11,2,54,0,4.0,1083068
1251,"Elia Tomasetto",136.0,0,"","IT",2132,2.0,3,3,10,1,23,11,2,32,1,5.0,1377147
1252,"Jeroen Veldwijk",136.0,0,"","NL",1466,5.0,3,4,9,1,25,11,2,29,0,6.0,1344104
1253,"Casper Egholm Hougaard",136.0,0,"","DK",1555,6.0,3,5,9,1,39,11,2,60,1,6.0,1396243
1254,"Serdar Tok",136.0,0,"","TR",1162,7.0,3,7,8,1,44,7,2,63,1,6.0,794953
1255,"Jonasz Pakula2",136.0,0,"","GB",1416,5.0,2,3,10,1,35,11,2,23,0,8.0,1397846
1256,"Julien Rudd",136.0,0,"","AU",1657,6.0,2,6,2,1,32,11,2,66,0,6.0,1379220
1257,"Ben Church-Malouf",136.0,0,"","AU",1477,7.0,2,8,14,1,49,11,2,71,1,6.0,897264
1258,"Nicolai Hals",136.0,0,"","NO",1502,5.0,13,18,5,0,113,11,2,212,2,6.0,1395022
1259,"Mickael Fernandes",136.0,0,"","PT",1492,6.0,5,9,0,0,36,11,2,93,0,6.0,1380881
1260,"Adam Boij",136.0,0,"","SE",2712,4.0,4,5,2,0,14,3,1,45,0,5.0,1296394
1261,"Iván Chumica",136.0,0,"","ES",1333,4.0,4,5,0,0,47,11,2,46,0,6.0,1397368
1262,"Jianfu Zheng",136.0,0,"","CN",1605,4.0,3,4,1,0,12,7,2,42,1,4.0,1025714
1263,"Zaiden Concol",136.0,0,"","AU",1453,5.0,3,7,10,0,57,11,2,68,2,5.0,1377079
1264,"Abel Ferreira2",136.0,0,"","US",1544,3.0,2,2,6,0,11,11,2,23,1,6.0,1382128
1265,"Jack Dann",136.0,0,"","GB",3738,5.0,2,3,0,0,18,2,1,24,0,4.0,502641
1266,"Matias Cabral2",136.0,0,"","AR",1386,6.0,2,6,0,0,8,11,3,70,0,8.0,1377894
1267,"Tom Eichenfels2",136.0,0,"","DE",2090,5.0,1,2,0,0,4,3,2,24,0,8.0,1314070
1268,"John Butler3",136.0,0,"","AU",2940,6.0,1,2,0,0,4,2,2,24,0,3.0,561865
1269,"Carlin Beard",136.0,0,"","AU",1713,7.0,1,4,0,0,5,11,2,42,0,6.0,1379082
1270,"Nicholas Matchem",136.0,0,"","CA",1910,7.0,1,3,0,0,17,4,3,33,0,10.0,816102
1271,"Emilio A Sanchez",135.75,0,"","PH",1294,6.0,21,48,48,5,570,11,3,339,6,6.0,1393027
1272,"Matteo Giaccardi2",135.75,0,"","MC",3332,3.0,12,14,87,5,49,2,1,208,5,3.0,768633
1273,"Juan Jacobo2",135.6666679,0,"","DO",1267,7.0,6,15,0,0,133,11,3,144,0,7.0,1365073
1274,"Toby Collins2",135.5,0,"","US",1671,6.0,6,10,19,2,55,6,3,74,3,5.0,762886
1275,"Paul Rushton2",135.5,0,"","GB",1271,5.0,6,8,18,1,49,11,2,92,0,5.0,1132214
1276,"Dan Crossman",135.5,0,"","AU",1358,6.0,6,12,12,1,84,11,2,122,2,5.0,1395456
1277,"Tales De Freitas",135.5,0,"","BR",1470,7.0,2,10,5,1,61,11,2,113,1,5.0,1377901
1278,"Ugo Jullien",135.5,0,"","BE",1687,8.0,2,7,9,1,40,4,2,48,1,5.0,1362942
1279,"Alejandro Villa",135.5,0,"","MX",1408,7.0,6,12,2,0,60,7,2,136,2,6.0,1269841
1280,"Agustin Donalisio",135.5,0,"","AR",1471,5.0,5,8,0,0,61,11,2,99,0,7.0,1250905
1281,"Khylle Shaw",135.5,0,"","US",1378,6.0,5,9,2,0,53,11,2,83,0,6.0,1375042
1282,"Vladislavas Popovas",135.3333321,0,"","LT",1406,6.0,5,11,28,2,110,11,2,123,2,5.0,1294194
1283,"Axel Jordan Flores Del Castillo",135.25,0,"","MX",1013,6.0,12,26,23,3,228,11,2,254,0,9.0,1393084
1284,"Thiago Moratelli",135.25,0,"","BR",1344,6.0,15,38,14,1,255,11,2,382,0,8.0,1394425
1285,"Manuel Hernandez8",135.25,0,"","MX",1601,7.0,7,25,13,1,146,11,2,263,3,6.0,1389305
1286,"Helber Luz",135.25,0,"","BR",1314,5.0,10,15,0,0,51,9,2,188,0,9.0,1035803
1287,"Wesley French2",135.0,0,"","US",1455,3.0,9,12,38,3,104,11,2,141,2,4.0,1269871
1288,"Diego Salinas3",135.0,0,"","US",1381,4.0,4,6,17,2,43,11,2,59,2,4.0,1388988
1289,"Marc Peraldi",135.0,0,"","FR",1316,4.0,4,5,11,2,47,11,2,38,2,4.0,1381304
1290,"Michael Schwandt",135.0,0,"","US",1425,2.0,4,4,7,1,25,11,2,51,0,4.0,1348428
1291,"Brayden Burley",135.0,0,"","US",1397,5.0,3,4,3,1,27,11,2,49,0,6.0,1388090
1292,"Manuel González",135.0,0,"","ES",4342,4.0,2,3,15,1,15,1,1,42,2,2.0,644042
1293,"Paul Wilson14",135.0,0,"","US",1494,5.0,6,13,0,0,44,11,2,144,0,6.0,1393626
1294,"Özkan Say",135.0,0,"","TR",1285,5.0,5,8,0,0,45,11,2,83,0,5.0,1246897
1295,"Monica Reveron",135.0,0,"","ES",1758,5.0,4,5,0,0,31,11,2,55,1,4.0,1384153
1296,"Derek Hamilton3",135.0,0,"","US",1303,5.0,4,6,2,0,35,9,2,50,0,7.0,1223127
1297,"Stefano Bianco",135.0,0,"","IT",1390,6.0,4,9,3,0,71,8,2,82,1,5.0,960650
1298,"William Liang",135.0,0,"","CA",1162,5.0,3,4,0,0,21,11,3,41,0,8.0,1246841
1299,"Nicolas Winkler",135.0,0,"","CH",1453,5.0,3,4,4,0,27,11,2,38,0,6.0,1393346
1300,"Kyle Gindlesperger",135.0,0,"","US",1378,5.0,3,5,8,0,43,11,2,37,1,4.0,1399557
1301,"Afonso Figueiredo2",135.0,0,"","BR",1383,2.0,2,2,0,0,11,11,2,17,0,8.0,1404367
1302,"S Edward Irving",135.0,0,"","CA",1622,7.0,2,6,0,0,53,6,2,71,0,6.0,967112
1303,"JW Lane",135.0,0,"","VN",5105,3.0,1,1,0,0,1,1,1,9,0,4.0,215331
1304,"Dave Ruitenbeek",135.0,0,"","NL",3706,3.0,1,1,0,0,5,2,1,9,0,5.0,833833
1305,"Jonathan Pinkney",135.0,0,"","AU",2035,5.0,1,2,0,0,3,4,2,24,0,8.0,1157607
1306,"Andrew Love",135.0,0,"","US",2651,6.0,1,3,0,0,13,2,2,39,0,10.0,260841
1307,"Simão Santos2",135.0,0,"","PT",1229,8.0,1,9,1,0,102,11,3,75,3,5.0,1392955
1308,"Wayne Joubert2",135.0,0,"","NZ",1626,6.0,0,2,0,0,10,5,2,24,0,10.0,1381389
1309,"Brett Buscemi",134.8333359,0,"","US",1525,5.0,10,15,16,1,122,11,2,156,3,4.0,1372495
1310,"Jamie Lowe4",134.8333321,0,"","SCT",1221,6.0,14,42,5,0,220,11,3,464,0,9.0,1381914
1311,"Lawrence Alchin",134.6666679,0,"","AU",1718,5.0,14,24,9,2,166,11,2,178,0,9.0,1272543
1312,"Flavio Canepa",134.6333332,0,"","ES",1257,6.0,30,67,100,9,753,11,3,432,10,5.0,1375564
1313,"Alex Daoust",134.5833359,0,"","CA",1501,6.0,20,37,30,4,144,11,2,344,3,5.0,1380024
1314,"Kosta Butrev",134.5,0,"","AU",1709,6.0,7,15,31,4,74,5,2,119,2,4.0,1277294
1315,"Tomoki Kurose",134.5,0,"","JP",1489,6.0,8,17,9,1,88,7,2,121,1,6.0,1288437
1316,"Lucas Henrique Cacheta",134.5,0,"","BR",1551,5.0,7,12,15,1,78,11,2,145,1,5.0,1388714
1317,"Mathias Grember",134.5,0,"","FR",1399,3.0,5,6,21,1,32,9,2,55,0,5.0,1254642
