"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
1214,"Andreas Bernhardsen",209.0,0,"","NO",1418,5.0,3,4,0,0,2,7,4,46,0,8.0,1129172
1215,"Fernando Pasquali",208.8666648,0,"","BR",1529,6.0,17,31,55,4,227,11,3,263,9,3.0,1392432
1216,"Joaquin Zuetta",208.6666679,0,"","AR",1091,5.0,14,20,15,2,118,11,4,181,1,6.0,1323382
1217,"Evan Little3",208.5,0,"","CA",1492,6.0,32,65,71,5,358,11,3,561,10,5.0,1394630
1218,"Juan Ceal",208.5,0,"","AR",1755,6.0,8,15,17,1,57,6,3,197,1,7.0,1343547
1219,"Nicholas G Kaltsas",208.3333359,0,"","US",1098,7.0,7,26,59,3,237,9,4,258,5,5.0,775081
1220,"Christian Frahm3",208.3333321,0,"","DE",1077,6.0,10,22,34,3,204,11,4,189,0,5.0,1387665
1221,"C.E. Everett",208.0,0,"","US",1511,5.0,9,14,23,2,103,11,3,133,1,6.0,1293754
1222,"Simone Guthrie",208.0,0,"","US",1389,6.0,3,8,23,2,64,11,4,70,0,7.0,1394517
1223,"Noah Stenkilde",208.0,0,"","DK",1651,6.0,11,26,6,1,94,9,3,221,1,5.0,1061584
1224,"Tyler Mitchell6",208.0,0,"","GB",1526,6.0,10,17,16,1,115,11,3,183,1,5.0,949359
1225,"Noah Lutter",208.0,0,"","DE",1421,6.0,6,12,11,1,90,11,3,99,1,5.0,1389173
1226,"Mickael Fernandes",208.0,0,"","PT",1509,6.0,6,11,0,0,51,11,3,118,0,6.0,1380881
1227,"Yohan Marotte",208.0,0,"","FR",1614,7.0,4,11,0,0,74,6,4,116,0,7.0,799659
1228,"Christian Poulat",208.0,0,"","FR",1360,6.0,3,6,0,0,27,8,4,46,0,6.0,1280750
1229,"Donal Fitterer",208.0,0,"","CA",2471,6.0,1,3,0,0,6,3,3,37,0,10.0,106494
1230,"Igors Lohins",208.0,0,"","US",1793,7.0,1,4,0,0,26,4,4,46,0,9.0,870723
1231,"Karlheinz Levounigg2",207.6666641,0,"","AT",1540,5.0,14,25,44,6,268,11,3,214,2,7.0,1362813
1232,"Bruno Maionchi",207.5,0,"","BR",1417,6.0,7,11,6,2,57,11,3,82,3,5.0,939918
1233,"Trent Catis",207.5,0,"","AU",1350,6.0,8,14,7,1,101,11,3,127,0,5.0,666213
1234,"Wil Green",207.5,0,"","GB",4003,3.0,5,6,3,1,16,1,2,60,1,3.0,669744
1235,"Daniel Evenson",207.5,0,"","US",1554,6.0,4,13,8,1,96,11,4,148,0,7.0,1348319
1236,"Pedro Trabalon Saiz",207.5,0,"","ES",1325,6.0,7,12,3,0,99,11,3,91,1,5.0,1403299
1237,"Pedro Henrique De Souza Rocha",207.4000015,0,"","BR",1582,6.0,15,30,27,3,254,11,4,274,0,7.0,1402237
1238,"J Bruna",207.4000015,0,"","GB",1690,6.0,14,32,33,3,180,6,4,352,3,8.0,1185699
1239,"Thomas Stack",207.3333321,0,"","CA",1124,6.0,11,22,0,0,138,9,4,152,0,6.0,1148725
1240,"Mister Tosellations",207.33332810000002,0,"","BR",2314,5.0,15,21,51,4,132,11,2,207,1,7.0,1388741
1241,"Aidan Crawford2",207.0,0,"","US",1438,5.0,5,7,24,2,83,11,3,70,3,4.0,1299783
1242,"Mark Reece2",207.0,0,"","US",979,7.0,33,66,7,1,219,10,5,536,0,8.0,1166697
1243,"Corbin Leiby",207.0,0,"","US",1497,5.0,5,7,1,1,66,7,3,88,0,7.0,177881
1244,"James Clapham3",207.0,0,"","GB",1521,6.0,4,8,10,1,54,11,3,74,1,5.0,1392560
1245,"Bogos Botond",207.0,0,"","HU",1568,5.0,3,4,4,1,34,11,3,37,0,7.0,1024303
1246,"Luciano Agustin",207.0,0,"","AR",1508,6.0,5,7,2,0,30,7,3,47,0,10.0,925831
1247,"Matt Cocca",207.0,0,"","US",1535,6.0,3,5,0,0,24,7,3,62,0,5.0,1363098
1248,"Kiran Ross",206.6666641,0,"","AU",1295,5.0,11,20,60,7,143,11,4,187,4,4.0,1255635
1249,"Ignacio Rey",206.5,0,"","ES",1349,6.0,4,10,0,0,64,11,4,93,0,9.0,1406196
1250,"SANTIAGO jirout",206.5,0,"","ES",1885,7.0,3,10,5,0,49,4,4,114,1,6.0,361252
1251,"Jerome Vallet",206.4666672,0,"","FR",1108,6.0,24,48,24,1,351,11,4,477,0,6.0,1390379
1252,"Pau Visconti",206.0833359,0,"","ES",1516,6.0,13,25,6,0,152,11,4,267,1,7.0,1394997
1253,"Jack Vanner",206.0,0,"","GB",1463,5.0,7,10,36,3,53,11,3,94,2,7.0,1379583
1254,"Anthony Davidson",206.0,0,"","GB",1855,3.0,3,4,23,3,6,6,2,38,2,3.0,493033
1255,"Rohan Davidson2",206.0,0,"","GB",1966,6.0,4,10,18,2,33,5,2,88,1,5.0,1244509
1256,"Lewis Fenech",206.0,0,"","AU",1363,6.0,8,12,14,1,70,9,3,116,0,7.0,1225520
1257,"Alexander Kraus2",206.0,0,"","DE",1833,5.0,5,11,3,1,100,11,3,103,2,5.0,1337619
1258,"Caden Shaver",206.0,0,"","CA",1400,5.0,3,5,6,1,20,8,4,47,0,8.0,959789
1259,"Joseph Haas",206.0,0,"","US",1461,5.0,6,8,0,0,33,11,3,82,0,7.0,1383766
1260,"Wayne Woodgate",206.0,0,"","GB",1348,5.0,4,5,0,0,23,11,4,53,0,7.0,1375965
1261,"Charles D Berry",206.0,0,"","US",1305,7.0,2,6,0,0,32,8,5,48,0,8.0,1346356
1262,"Jacobo Durán",205.8333359,0,"","ES",2143,7.0,12,34,15,1,172,3,2,382,2,5.0,1126608
1263,"Camden Ransberger",205.8333321,0,"","US",1464,6.0,13,20,6,1,109,11,3,152,1,5.0,1399326
1264,"Rob Clarke4",205.8333321,0,"","ENG",1383,6.0,12,27,26,1,239,11,4,227,2,5.0,1400139
1265,"Lucio Andia",205.5,0,"","AR",1360,6.0,6,11,26,3,88,11,3,89,1,7.0,1406881
1266,"Benny Wehner",205.5,0,"","DE",1268,6.0,6,13,9,2,63,11,4,108,1,7.0,1386735
1267,"Jordi R Xargay",205.3333359,0,"","AD",1195,7.0,6,19,2,1,79,8,4,190,0,11.0,814132
1268,"Alex Peterman",205.0,0,"","BR",1418,6.0,13,26,18,3,139,11,3,231,3,5.0,1209830
1269,"Jackson Leeman",205.0,0,"","US",1499,4.0,5,7,15,2,63,11,3,73,1,5.0,1278717
1270,"Moisés Gázquez Torregrosa",205.0,0,"","ES",1426,7.0,4,14,9,1,100,6,4,124,0,7.0,1368576
1271,"Brandon Powell3",205.0,0,"","US",1445,6.0,2,5,9,1,33,7,4,56,1,4.0,311746
1272,"Brent Anderson7",205.0,0,"","US",1396,6.0,3,6,0,0,32,8,4,67,0,5.0,1044309
1273,"Matheus Silva Costa",205.0,0,"","BR",1375,7.0,3,8,0,0,72,11,4,79,0,7.0,1343046
1274,"Fanton Anton",205.0,0,"","BR",1860,7.0,2,7,0,0,38,5,4,68,0,7.0,1146207
1275,"Saverio Ferraro",205.0,0,"","US",2205,8.0,2,5,0,0,30,3,3,50,0,6.0,914684
1276,"Julian Ramirez3",204.6666641,0,"","CO",1565,5.0,13,20,13,3,170,11,3,171,0,5.0,1400756
1277,"Bruno Mills",204.6666641,0,"","AU",1420,5.0,9,14,21,3,108,8,3,116,0,6.0,1380236
1278,"Aaron Johnson32",204.6666641,0,"","NZ",1431,6.0,9,19,26,3,111,8,3,186,1,5.0,1285625
1279,"Cruz Savage",204.5,0,"","NZ",1989,5.0,15,24,78,7,104,11,2,254,3,4.0,1411251
1280,"Mario Salamé",204.5,0,"","CL",1364,5.0,8,13,34,3,60,11,3,90,1,8.0,1190375
1281,"Jonas Ahlström",204.5,0,"","SE",1493,5.0,14,23,34,2,153,11,3,253,1,4.0,1211075
1282,"Jason D Smith",204.5,0,"","US",1328,7.0,12,28,1,0,189,8,4,302,0,6.0,1318158
1283,"Reeza Ansari",204.3333359,0,"","GB",1794,5.0,9,17,12,1,95,11,3,216,0,7.0,1387355
1284,"Elias Ruiz",204.3333359,0,"","AR",1268,7.0,8,24,0,0,156,11,5,255,0,8.0,1397142
1285,"Tyrone Kemper",204.0,0,"","US",1454,5.0,13,23,88,9,105,11,3,133,6,5.0,981908
1286,"Teodoro Santiesteban",204.0,0,"","US",783,7.0,13,42,47,6,301,8,5,267,3,6.0,1083755
1287,"Antoine Lemaitre",204.0,0,"","FR",1464,6.0,6,14,12,1,135,11,3,147,2,6.0,1267082
1288,"Zack Price",204.0,0,"","FJ",1465,5.0,5,8,13,1,28,8,3,76,2,4.0,1043758
1289,"Norbert Jaskuła",204.0,0,"","PL",1547,6.0,8,16,4,0,160,11,3,168,0,6.0,1358729
1290,"Stanislav Korolev2",204.0,0,"","CA",1672,6.0,4,7,3,0,32,7,3,57,1,5.0,1322999
1291,"Rafael B Wiktorski",204.0,0,"","DE",1608,6.0,2,4,0,0,25,6,4,38,0,7.0,1158943
1292,"Johnny Popular",204.0,0,"","AU",1429,7.0,2,7,0,0,20,6,5,73,0,8.0,1082197
1293,"Cristian Ramos5",203.6666679,0,"","PR",1264,6.0,7,19,11,1,137,11,4,181,2,6.0,1390707
1294,"Wayne Hinde",203.6666679,0,"","ZA",993,7.0,5,22,1,0,165,11,5,167,2,5.0,1389794
1295,"Jf Gauthier",203.5,0,"","CA",1915,3.0,12,14,61,6,67,11,2,148,7,3.0,1406135
1296,"Rhys Newman2",203.5,0,"","AU",1534,8.0,3,11,7,1,56,5,4,89,1,8.0,1377087
1297,"Miguel Angel Bello",203.5,0,"","ES",1397,6.0,12,24,4,0,183,11,4,287,0,6.0,1350915
1298,"Chris Kiriakidis",203.5,0,"","DE",1519,7.0,8,29,0,0,76,8,4,272,0,6.0,1327960
1299,"Greg Ekep",203.5,0,"","FR",1323,6.0,5,10,0,0,58,9,4,113,1,5.0,977692
1300,"Diego Toro",203.4166679,0,"","US",1223,6.0,18,41,39,3,321,11,4,460,1,7.0,1391304
1301,"Benjamin Leguizamon",203.3333321,0,"","AR",1533,7.0,11,37,13,1,336,11,4,361,5,5.0,1392790
1302,"Francisco Rendon2",203.3333321,0,"","MX",1284,6.0,8,16,5,1,115,11,5,106,0,6.0,1398551
1303,"Rodney Almeida2",203.0,0,"","US",1153,7.0,7,15,12,2,121,7,5,114,1,8.0,474750
1304,"Brock Kennedy",203.0,0,"","AU",1623,6.0,5,10,16,2,72,11,3,87,0,5.0,1360049
1305,"Dominik Schwarz4",203.0,0,"","CZ",1520,5.0,4,6,13,2,46,11,3,49,2,3.0,1375149
1306,"Paolo Bagno Bergoglio",203.0,0,"","IT",1554,4.0,9,10,16,1,50,11,3,107,0,3.0,1260940
1307,"Edward Soto",203.0,0,"","US",1546,3.0,2,3,8,1,12,11,3,30,0,6.0,797898
1308,"Vyacheslav Sergeev",203.0,0,"","GO",1373,6.0,6,12,0,0,56,11,5,95,0,7.0,1333109
1309,"Matias Araos2",203.0,0,"","CL",1505,5.0,4,8,1,0,59,11,3,77,1,4.0,1345952
1310,"Angel Rodriguez Pinto",203.0,0,"","ES",1401,7.0,4,14,0,0,67,7,4,136,0,10.0,1366033
1311,"Joshua Camacho",203.0,0,"","TT",1209,8.0,3,10,0,0,62,11,4,86,0,6.0,1389914
1312,"Barry Jennings",203.0,0,"","GB",1443,7.0,1,6,0,0,10,6,4,48,0,8.0,1294510
1313,"Ryan Hoornaar",203.0,0,"","NL",1761,7.0,1,7,0,0,57,11,4,82,0,7.0,1311993
1314,"Sinézio Rodrigues",202.8333359,0,"","BR",1364,6.0,20,35,13,3,130,8,3,284,0,10.0,997984
1315,"Trey Daniels",202.5,0,"","US",2044,4.0,7,11,41,5,56,11,2,120,3,6.0,933739
1316,"Lionel Gamboa",202.5,0,"","AR",1514,6.0,10,19,23,1,185,11,4,194,2,6.0,1312900
1317,"Alessandro Orrea",202.3333359,0,"","IT",2234,7.0,7,18,0,0,62,3,2,185,0,8.0,614568
1318,"Hicham Elh",202.3333321,0,"","FR",1087,6.0,11,21,44,3,181,11,4,172,2,5.0,1323432
1319,"Maciej Bugno",202.0,0,"","IE",1386,6.0,26,51,98,12,492,11,3,295,7,7.0,1400144
1320,"Olly Baldwin",202.0,0,"","GB",2151,3.0,14,15,58,5,41,10,2,172,4,3.0,917370
1321,"Pablo Montero",202.0,0,"","ES",1444,7.0,8,19,12,3,68,11,3,138,4,6.0,1355721
1322,"Leonardo Lamusta",202.0,0,"","IT",1466,5.0,7,13,11,3,90,11,3,91,1,5.0,1393992
1323,"Alejandro Mendez Rodriguez",202.0,0,"","ES",1841,5.0,4,5,6,2,25,4,2,36,0,7.0,1113652
1324,"Timothy Gillepsie",202.0,0,"","ZA",1262,4.0,9,10,13,1,40,10,4,88,1,5.0,342192
1325,"Joshua Osborne2",202.0,0,"","US",1128,6.0,3,6,7,1,33,8,4,44,1,8.0,562032
1326,"Curt Zinga",202.0,0,"","US",1261,7.0,3,6,0,0,35,8,3,45,0,10.0,812244
1327,"Victor Palanca",202.0,0,"","ES",1991,6.0,2,3,0,0,9,5,2,25,0,7.0,1039452
1328,"Victor Luis Moreno",202.0,0,"","ES",2158,8.0,2,6,0,0,38,3,3,70,0,8.0,1285744
1329,"Guillermo Sanchez3",201.8333359,0,"","ES",1457,6.0,8,19,3,2,123,11,3,160,0,8.0,1413006
1330,"Biel Fresno",201.6666679,0,"","ES",1496,5.0,13,23,19,1,116,11,3,200,4,5.0,1404948
1331,"Miguel García Pérez-Carrillo",201.6666641,0,"","ES",1576,6.0,8,17,1,0,185,11,3,182,0,8.0,1399259
1332,"Gavin Donnelly",201.6666641,0,"","US",1464,7.0,7,18,0,0,60,5,3,215,0,10.0,1381228
1333,"Eduardo Gabbiadini",201.5,0,"","BR",1370,5.0,24,37,167,12,146,11,3,346,12,4.0,1412077
1334,"Daniel Acosta4",201.5,0,"","US",1311,5.0,11,18,23,1,143,11,3,170,4,5.0,1353056
1335,"Ken Salt",201.5,0,"","AU",3202,5.0,4,7,14,1,34,2,2,84,1,4.0,99632
1336,"Francisco Aparisi Pla",201.5,0,"","ES",1729,7.0,3,11,15,1,62,4,4,136,0,7.0,1359709
1337,"Rafael Marin Sardina",201.5,0,"","ES",1327,7.0,13,35,5,0,230,11,4,349,1,8.0,1381624
1338,"Aaron Cruz",201.5,0,"","ES",1635,7.0,5,15,4,0,76,5,3,135,0,6.0,1378613
1339,"Terrence Mitchell",201.5,0,"","US",1309,6.0,3,11,0,0,66,11,4,108,0,7.0,1382388
1340,"Agustin Bello",201.3333359,0,"","CL",1454,7.0,7,17,4,0,99,11,3,161,3,6.0,1382144
1341,"Jack Allbut2",201.0,0,"","GB",1435,5.0,7,10,24,2,45,11,3,109,1,6.0,1368431
1342,"Cedrik Gaudreault2",201.0,0,"","CA",1424,5.0,4,6,23,2,54,11,3,60,1,6.0,1371507
1343,"Lindsay Bettinson",201.0,0,"","AU",1543,6.0,11,18,5,1,92,8,4,165,0,9.0,1310235
1344,"Caleb Campbell2",201.0,0,"","AU",1575,5.0,8,15,8,1,117,11,3,167,0,6.0,1120726
1345,"Filmos Fransman",201.0,0,"","NL",1354,6.0,8,12,8,1,74,11,3,100,1,6.0,1194571
1346,"Aljaž Koštomaj",201.0,0,"","SI",1599,3.0,2,3,6,1,11,11,3,33,0,5.0,1339378
1347,"Jesse Garchow",201.0,0,"","US",1609,5.0,2,4,2,1,28,7,3,41,0,7.0,1020983
1348,"Matt Porter4",201.0,0,"","US",1195,5.0,6,9,0,0,67,9,4,92,0,6.0,1226951
1349,"Samuel Buckler",201.0,0,"","CA",1611,8.0,5,22,2,0,166,11,4,188,2,5.0,1396873
1350,"Andre Ribeiro6",201.0,0,"","PT",1318,7.0,3,7,0,0,33,8,4,65,0,6.0,814782
1351,"Attila Bécsi",201.0,0,"","HU",2138,4.0,2,2,0,0,3,4,2,22,0,9.0,1106293
1352,"Glen Coultas",200.6666641,0,"","US",1368,4.0,10,13,45,3,42,10,3,128,4,2.0,910947
1353,"Korcan Çeliker",200.5,0,"","TR",1723,6.0,14,35,94,8,118,8,3,434,8,5.0,1307843
1354,"Antonio Gutierrez3",200.5,0,"","DE",1645,6.0,24,59,29,5,398,11,3,497,9,5.0,1382026
1355,"Gian Marco Massari Blank",200.5,0,"","AR",1366,5.0,7,11,15,1,116,11,3,104,1,5.0,1244717
1356,"Martín Theimer",200.5,0,"","US",1396,6.0,6,15,7,1,85,7,3,127,0,7.0,1061191
1357,"John Halcomb3",200.3333359,0,"","US",1462,5.0,10,15,27,3,109,11,3,115,7,3.0,1412192
1358,"Julian Giraldo",200.3333359,0,"","CO",1629,6.0,6,21,0,0,124,6,3,186,0,8.0,1338329
1359,"Chris Purcell2",200.3333321,0,"","US",1455,6.0,9,16,7,1,132,9,3,212,0,6.0,1004131
1360,"Miles Skytta",200.1666679,0,"","US",1288,6.0,14,37,12,1,340,11,4,411,2,7.0,1395544
1361,"Jorge Valvert",200.0833359,0,"","US",1231,6.0,17,37,15,3,236,10,4,345,0,5.0,1001787
1362,"Afonso Correia3",200.0,0,"","PT",1854,5.0,7,11,45,2,66,11,3,133,2,5.0,1299379
1363,"Leo Brookman",200.0,0,"","GB",1206,6.0,3,8,18,2,53,11,3,53,3,4.0,1022431
1364,"Jahfren Elkins",200.0,0,"","AU",1531,5.0,7,13,12,1,91,11,3,99,1,6.0,1409213
1365,"Matias Azzarello",200.0,0,"","AR",1203,6.0,6,11,12,1,123,11,4,91,0,7.0,1384941
1366,"Trevor Tietsworth",200.0,0,"","US",1381,4.0,3,4,9,1,20,11,3,32,2,4.0,1386740
1367,"Max Bryant",200.0,0,"","IM",1640,8.0,5,20,0,0,30,4,3,190,0,11.0,428543
1368,"Alejandro Tejerina",200.0,0,"","AR",1502,7.0,3,10,0,0,58,6,3,88,1,5.0,1272201
1369,"Ed Soriano",200.0,0,"","US",1264,7.0,3,11,0,0,76,7,4,112,0,8.0,866147
1370,"Drew Morrissey",200.0,0,"","CA",1686,6.0,1,4,3,0,25,5,4,39,0,7.0,1149951
1371,"Simon Brown6",200.0,0,"","AU",1709,7.0,1,6,0,0,46,4,3,74,0,9.0,708610
1372,"Aidan Cronin",199.875,0,"","US",1195,6.0,23,53,34,2,468,11,4,490,2,6.0,1394451
1373,"Marcelo Soares2",199.8333359,0,"","BR",1508,6.0,11,22,0,0,76,6,3,212,0,8.0,841463
1374,"Antonio Elmo",199.75,0,"","IT",1216,6.0,9,21,5,1,94,11,4,124,2,4.0,1384136
1375,"Giorgio Tagliapietra",199.6666679,0,"","IT",1187,6.0,13,24,2,1,185,11,4,201,0,7.0,1403960
1376,"Lionel Munguia",199.6666641,0,"","NL",751,6.0,10,19,54,5,51,11,3,94,6,6.0,1377326
1377,"John Webster2",199.6666641,0,"","GB",1545,7.0,16,44,6,0,190,6,3,479,1,7.0,1107358
1378,"Franco Tapia",199.5476189,0,"","AR",1179,6.0,23,47,51,5,433,11,4,365,11,5.0,1353582
1379,"Matti Kölblin",199.5,0,"","DE",1519,6.0,11,18,23,2,109,11,3,219,1,7.0,1388369
1380,"Hunter Welch3",199.5,0,"","US",1233,6.0,11,20,26,2,155,11,3,185,2,6.0,1301640
1381,"Jesper Van Mook",199.5,0,"","NL",1386,5.0,8,12,23,2,71,9,3,84,2,4.0,1182656
1382,"Petr Voráček",199.5,0,"","CZ",1379,6.0,4,11,20,2,99,11,3,106,1,5.0,1388488
1383,"Gabriel Otavio Canieto Costa",199.5,0,"","BR",1497,6.0,7,12,14,1,88,11,3,115,1,6.0,671858
1384,"Luis Andres Alfieri",199.5,0,"","AR",1334,5.0,5,8,3,0,57,8,3,62,0,9.0,1228678
1385,"Hannes Krenstrauch",199.5,0,"","EE",1437,7.0,4,18,0,0,70,6,4,191,0,6.0,1370605
1386,"Jonas Van der Wee",199.5,0,"","BE",1869,8.0,2,12,0,0,72,3,3,121,0,8.0,152710
1387,"Marvin Siegrist",199.4285736,0,"","IS",1329,6.0,18,33,15,2,247,11,3,267,1,7.0,1396786
1388,"Fikry Eamjairak",199.3333359,0,"","TH",1279,6.0,17,38,23,2,295,11,4,426,0,8.0,1395775
1389,"Brian Abad Espinosa Vasquez",199.3333359,0,"","MX",1387,6.0,34,78,4,0,412,11,4,757,3,7.0,1391238
1390,"John Ferguson10",199.1999969,0,"","GB",1345,5.0,17,28,52,6,214,11,3,226,2,6.0,961508
1391,"Raphael Monteiro2",199.0833321,0,"","BR",1077,6.0,21,44,81,8,310,11,4,292,10,4.0,1301727
1392,"Jesus Samperio",199.0,0,"","MX",1152,4.0,6,8,39,3,36,11,4,87,1,5.0,1280289
1393,"Quentin Fountain",199.0,0,"","PR",1457,3.0,7,8,9,2,45,11,3,63,2,5.0,795714
1394,"Noé Zadire",199.0,0,"","FR",1036,6.0,17,37,5,1,254,10,4,325,0,7.0,104253
1395,"Ricarte Junior",199.0,0,"","BR",1366,6.0,7,16,9,1,148,11,3,135,1,6.0,1165166
1396,"Pablo Escribano",199.0,0,"","ES",2727,4.0,5,7,17,1,13,2,2,83,1,5.0,334369
1397,"Yun Park",199.0,0,"","US",1195,4.0,3,4,8,1,34,9,4,44,1,4.0,1022010
1398,"Andrew Vilanova",199.0,0,"","BR",1519,5.0,3,4,9,1,15,8,3,37,0,5.0,1145868
1399,"Jason Laqua",199.0,0,"","US",1241,5.0,3,4,2,1,33,9,4,37,0,7.0,1247724
1400,"Hatem Alymani",199.0,0,"","YE",1665,6.0,2,4,9,1,24,5,3,42,0,8.0,979707
1401,"Olivier Anger",199.0,0,"","FR",1675,5.0,4,6,0,0,19,6,3,79,0,8.0,708837
1402,"Philip Wong3",199.0,0,"","CA",1588,6.0,3,4,0,0,8,6,3,43,0,5.0,1308483
1403,"André Mateus",199.0,0,"","PT",2528,6.0,2,3,0,0,15,3,2,35,0,5.0,1086327
1404,"Randy Klänhammer",199.0,0,"","DE",1567,7.0,2,7,0,0,30,5,4,72,0,7.0,1370131
1405,"Stenio Campos",199.0,0,"","MK",1912,7.0,2,9,0,0,43,4,4,95,0,10.0,846141
1406,"Lou KERVIEL",199.0,0,"","FR",2343,7.0,1,3,0,0,9,3,3,24,0,7.0,579611
1407,"Sascha Rideli",199.0,0,"","IT",2253,8.0,1,5,0,0,31,3,3,49,0,8.0,498073
1408,"Roman Motorin2",198.9666671,0,"","GO",1157,6.0,20,53,12,1,276,11,4,565,0,5.0,1388585
1409,"Hussein Abou Eita",198.5,0,"","EG",1969,6.0,6,12,35,4,46,4,2,110,2,3.0,1221524
1410,"Marc Dessenberger",198.5,0,"","US",1383,6.0,5,12,0,0,61,8,3,114,0,8.0,1335353
1411,"Bouillard Timothe",198.3333321,0,"","FR",1388,6.0,7,14,18,2,63,7,3,149,1,9.0,1340210
1412,"Alejandro Airaldi",198.1666679,0,"","AR",1205,6.0,16,38,0,0,184,10,5,333,2,7.0,1344651
1413,"Corey Fogel",198.1666641,0,"","US",1584,6.0,21,56,9,1,349,7,3,571,2,6.0,1289200
1414,"Michael Stummer3",198.0,0,"","AT",1565,2.0,5,5,36,3,11,11,2,63,2,3.0,1318568
1415,"Marcus Kouma",198.0,0,"","US",1158,6.0,12,33,17,2,167,11,3,295,1,5.0,1372377
1416,"Marc Peraldi",198.0,0,"","FR",1337,5.0,7,10,11,2,71,11,3,85,2,6.0,1381304
1417,"Tobias Hübscher",198.0,0,"","CH",1501,6.0,5,8,10,2,55,11,3,73,1,3.0,1356141
1418,"Aaron Aleman",198.0,0,"","MX",1291,6.0,5,13,9,1,110,11,4,122,0,7.0,1194933
1419,"Florian Kiszner2",198.0,0,"","AT",1473,5.0,4,6,5,1,36,11,3,56,0,5.0,1405765
1420,"Stefano Alexander Sanhueza Toro",198.0,0,"","ES",1536,4.0,3,4,7,1,15,11,3,34,1,4.0,1247899
1421,"Sean Austin4",198.0,0,"","AU",1294,6.0,3,6,8,1,63,11,4,50,0,6.0,1090678
1422,"Joel Alvarez",198.0,0,"","US",1332,7.0,9,31,3,0,160,6,3,326,1,6.0,1343565
1423,"Peter Muzila",198.0,0,"","US",1309,6.0,4,8,0,0,56,11,4,79,0,6.0,1190784
1424,"Sagar Vengurlekar",198.0,0,"","US",1771,5.0,2,3,0,0,9,5,3,31,0,10.0,878314
1425,"Nicky Maes",198.0,0,"","BE",1258,6.0,2,5,0,0,20,8,5,49,0,6.0,1279640
1426,"Raul Hernández García",198.0,0,"","ES",1616,7.0,2,5,0,0,38,5,4,61,0,8.0,1207330
1427,"Nacho Mateo",198.0,0,"","ES",1780,7.0,1,6,0,0,26,11,3,66,0,9.0,1374767
1428,"Bruno Silva52",197.9000015,0,"","BR",1178,7.0,11,30,0,0,113,8,4,259,0,8.0,1326132
1429,"Patricio Juarez",197.8333359,0,"","AR",1488,6.0,13,31,8,1,177,9,3,263,1,7.0,1383267
1430,"Oscar Tardon",197.75,0,"","ES",1234,6.0,12,26,16,2,167,8,5,223,2,7.0,1379363
1431,"Andrei Mischenkov",197.6666718,0,"","KG",1319,6.0,13,29,38,3,214,7,3,300,3,5.0,1354257
1432,"Taehyeon Park",197.6666679,0,"","KR",1220,5.0,14,28,23,3,220,11,4,237,2,6.0,1260585
1433,"Daniel Andrews6",197.5,0,"","US",1695,5.0,7,12,8,1,68,11,3,106,0,5.0,1404661
1434,"Kyle Coker2",197.5,0,"","US",1148,7.0,7,19,0,0,93,9,4,185,0,11.0,1343298
1435,"Omid Zadeh",197.3333359,0,"","CA",1664,6.0,12,22,2,1,52,7,3,239,0,6.0,1104971
1436,"Hidde Boland",197.3333359,0,"","NL",1284,6.0,8,16,5,1,64,9,4,116,0,7.0,1383654
1437,"Fabio Souza4",197.0833359,0,"","BR",1479,6.0,10,29,6,1,139,8,5,337,1,6.0,1369878
1438,"Bronson Fox",197.0,0,"","US",672,5.0,12,22,35,2,123,11,4,190,1,6.0,1353852
1439,"Aaron Martin13",197.0,0,"","ES",1444,4.0,5,6,7,1,37,11,3,74,0,5.0,1292454
1440,"Daniel Knight8",197.0,0,"","GB",1969,5.0,3,6,5,1,36,6,2,49,0,7.0,727382
1441,"SH Laheij",197.0,0,"","NL",3671,2.0,2,2,14,1,0,2,2,22,1,2.0,390700
1442,"Thomas R Jensen",197.0,0,"","DK",1354,5.0,2,5,3,1,32,8,3,47,0,7.0,1341152
1443,"Fei Yang",197.0,0,"","GO",1139,6.0,5,10,0,0,81,10,4,78,0,7.0,1267020
1444,"Russell K Saisho",197.0,0,"","JP",1414,6.0,5,13,0,0,98,7,3,126,0,7.0,1103163
1445,"Alfredo Cruciani",197.0,0,"","IT",1954,7.0,4,18,0,0,74,3,3,194,0,7.0,722387
1446,"Alvaro Martí",197.0,0,"","ES",1800,5.0,2,3,3,0,36,5,3,30,0,4.0,1330810
1447,"Manuel Grimaldi",197.0,0,"","IT",1825,6.0,2,6,0,0,24,5,3,60,0,7.0,1366044
1448,"Éric Legault",197.0,0,"","CA",1462,8.0,2,7,0,0,32,6,4,70,1,6.0,1068343
1449,"Calum Colquhoun",197.0,0,"","SCT",1894,8.0,1,4,0,0,12,4,4,46,0,8.0,1258467
1450,"Robert Dallas",197.0,0,"","AU",1749,7.0,0,4,0,0,15,5,4,39,0,9.0,566732
1451,"Kristian Radford",196.94285580000002,0,"","WLS",879,7.0,20,56,11,0,421,11,5,525,1,6.0,1390621
1452,"Louis Boulton",196.5,0,"","GB",1572,5.0,10,17,10,2,108,11,3,204,0,7.0,1395728
1453,"Peter Ivanyi3",196.3333359,0,"","SK",1935,4.0,11,14,63,5,31,11,2,169,7,2.0,1163522
1454,"Christoffer Hammer",196.3333359,0,"","NO",2175,5.0,7,14,46,5,40,6,2,107,6,3.0,1130462
