Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,LatAccel,LongAccel,YawRate
32.27534103393555,0.8663285970687866,-34.008355914797946,150.7300528642206,0.3349219262599945,0.011467501521110535,5752.20556640625,0.20424486696720123,2,10.178996086120605,-6.4893083572387695,0.3379213809967041
32.15321731567383,0.8665358424186707,-34.0083606930365,150.73005178201257,0.2971523404121399,0.011467501521110535,5740.7080078125,0.20686042308807373,2,11.088484764099121,-6.098723888397217,0.3516291677951813
32.04914855957031,0.8667423129081726,-34.00836538103137,150.73005080749675,0.2666506767272949,0.011467501521110535,5726.09423828125,0.20657005906105042,2,11.36845874786377,-5.888060092926025,0.35956379771232605
31.949373245239258,0.8669481873512268,-34.00837015954505,150.73004983298097,0.23209819197654724,0.011467501521110535,5714.64697265625,0.20482686161994934,2,10.502493858337402,-4.981502532958984,0.37052467465400696
31.854299545288086,0.8671534657478333,-34.00837484753992,150.73004885912587,0.19826048612594604,0.011467501521110535,5710.20703125,0.20657004415988922,2,11.749893188476562,-5.227424144744873,0.3793320059776306
31.766876220703125,0.8673583269119263,-34.008379625778474,150.73004799296302,0.16954606771469116,0.01391821913421154,5710.375,0.21005627512931824,2,10.108710289001465,-4.300349235534668,0.37443676590919495
31.683143615722656,0.8675632476806641,-34.008384313773334,150.73004712680017,0.14524005353450775,0.013918217271566391,5707.814453125,0.21702834963798523,2,10.700806617736816,-3.7911219596862793,0.3500356078147888
31.606657028198242,0.8677675724029541,-34.00838900204333,150.730046261298,0.13106156885623932,0.013918217271566391,5697.83154296875,0.23039314150810242,2,12.367273330688477,-3.8155696392059326,0.359493613243103
31.536890029907227,0.8679715394973755,-34.00839369003819,150.7300455034881,0.11664481461048126,0.013918217271566391,5686.6484375,0.24433833360671997,2,12.112763404846191,-3.302659034729004,0.377310574054718
31.468320846557617,0.8681750297546387,-34.00839837803305,150.7300447456782,0.1021089032292366,0.013918217271566391,5676.8896484375,0.2632240951061249,2,12.744784355163574,-3.2430200576782227,0.38545718789100647
31.404813766479492,0.8683781027793884,-34.008403066303046,150.7300439878683,0.08578578382730484,0.013918217271566391,5671.10400390625,0.28530353307724,2,11.979594230651855,-2.9832499027252197,0.4009029269218445
31.34311866760254,0.8685812950134277,-34.008407754297906,150.73004333841135,0.071607306599617,0.013918217271566391,5663.58203125,0.30825647711753845,2,12.145143508911133,-2.7542476654052734,0.4201517105102539
31.28266143798828,0.8687844276428223,-34.00841244229277,150.73004268895437,0.06600737571716309,0.013918217271566391,5657.58740234375,0.3317886292934418,2,13.605172157287598,-2.6631295680999756,0.437749445438385
31.22269058227539,0.8689870834350586,-34.008417040319074,150.73004203949742,0.06529249250888824,0.013918217271566391,5653.515625,0.3512554466724396,2,14.14400863647461,-2.579021453857422,0.45076391100883484
31.161014556884766,0.8691893219947815,-34.008421728313934,150.73004149839338,0.06636480987071991,0.013918217271566391,5647.02001953125,0.36287543177604675,2,16.38140106201172,-2.697486162185669,0.4801618754863739
31.09998321533203,0.8693912625312805,-34.00842641658393,150.73004095728936,0.06755630671977997,0.013918217271566391,5638.3525390625,0.3718826174736023,2,16.330612182617188,-2.6749143600463867,0.5113502740859985
31.040727615356445,0.8695927262306213,-34.00843101461023,150.7300405238776,0.06839033216238022,0.013918217271566391,5629.33837890625,0.37478750944137573,2,14.755533218383789,-2.489799976348877,0.5210373401641846
30.979021072387695,0.8697944283485413,-34.00843570260509,150.7300400911265,0.0729178935289383,0.011822009459137917,5618.74658203125,0.3739161789417267,2,15.764652252197266,-2.428701162338257,0.5151528120040894
30.91744041442871,0.8699957132339478,-34.00844030063139,150.7300397660677,0.07875609397888184,0.011822007596492767,5608.46728515625,0.37391623854637146,2,16.243938446044922,-2.582368850708008,0.5021845102310181
30.85481071472168,0.870196521282196,-34.00844489838256,150.73003944166956,0.08042417466640472,0.011822007596492767,5597.4970703125,0.3750779926776886,2,15.828207969665527,-2.676926851272583,0.4579617977142334
30.793174743652344,0.8703970313072205,-34.00844949640886,150.73003911661073,0.08209222555160522,0.011822007596492767,5584.4208984375,0.37740200757980347,2,14.093223571777344,-2.4545340538024902,0.4164952039718628
30.730571746826172,0.8705970644950867,-34.00845409443516,150.73003890056555,0.08352196961641312,0.011822007596492767,5569.89599609375,0.38263246417045593,2,14.98033618927002,-2.6670894622802734,0.4031173884868622
30.667774200439453,0.8707968592643738,-34.00845869218632,150.73003868385965,0.08602408319711685,0.009710382670164108,5556.9736328125,0.3930918872356415,2,14.041667938232422,-2.5692596435546875,0.4069629907608032
30.60404396057129,0.8709965348243713,-34.008463290212624,150.7300385755067,0.08757296204566956,0.009710384532809258,5544.37451171875,0.40558385848999023,2,14.496650695800781,-2.652581214904785,0.4262058436870575
30.543487548828125,0.8711957931518555,-34.008467888238926,150.73003846715378,0.08769211173057556,0.009710384532809258,5531.5087890625,0.41720545291900635,2,12.661595344543457,-2.556262731552124,0.45311224460601807
30.48378562927246,0.8713945746421814,-34.00847248599009,150.73003846715378,0.08769212663173676,0.009710384532809258,5516.92138671875,0.42475950717926025,2,12.587342262268066,-2.537087917327881,0.4849397838115692
30.421886444091797,0.8715929985046387,-34.00847708401639,150.73003846715378,0.08709640800952911,0.009710384532809258,5500.693359375,0.4279552698135376,2,13.028817176818848,-2.5953803062438965,0.5090838074684143
30.358346939086914,0.8717910051345825,-34.008481591799,150.73003846715378,0.08650067448616028,0.0075987596064805984,5489.5234375,0.42679306864738464,2,13.686620712280273,-2.7115836143493652,0.5242013931274414
30.292810440063477,0.8719885945320129,-34.0084860995816,150.73003846715378,0.08590493351221085,0.007598760537803173,5480.6708984375,0.4221450090408325,2,14.071005821228027,-2.723294734954834,0.5271639823913574
