"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
12127,"Stefano Visentin3",44.0,0,"","US",1056,5.0,1,1,0,0,4,9,1,9,0,7.0,1148659
12128,"Matthew Shaw8",44.0,0,"","US",1190,5.0,1,1,0,0,4,11,1,8,0,7.0,1320025
12129,"Rick Hefley2",44.0,0,"","US",1210,5.0,1,1,0,0,6,11,1,13,0,11.0,1122974
12130,"James Ogunsanwo",44.0,0,"","GB",1334,5.0,1,1,0,0,8,11,1,9,0,9.0,1394403
12131,"Will Rowe",44.0,0,"","GB",1281,5.0,1,1,0,0,10,11,1,8,0,3.0,1406176
12132,"Cristhian Simoine",44.0,0,"","AR",891,5.0,1,2,0,0,14,10,1,17,0,6.0,1251940
12133,"Fred Melo",44.0,0,"","BR",1307,5.0,1,1,0,0,14,11,1,14,0,8.0,1344779
12134,"Oliver Harrison",44.0,0,"","GB",1293,5.0,1,1,0,0,16,11,1,13,0,7.0,1397241
12135,"Danny Applegate",44.0,0,"","US",637,5.0,1,2,0,0,17,10,2,14,0,3.0,930289
12136,"Randy Abrams",44.0,0,"","US",809,5.0,1,2,1,0,19,11,2,14,1,5.0,912060
12137,"Jon Sheene",44.0,0,"","US",1230,6.0,1,2,0,0,1,11,1,27,0,9.0,1016069
12138,"Danny Tax",44.0,0,"","NL",940,6.0,1,2,0,0,3,11,1,28,0,5.0,1138193
12139,"Gaz Whittall",44.0,0,"","GB",1212,6.0,1,2,0,0,7,11,1,17,0,6.0,1385862
12140,"Alexandre Lebreux",44.0,0,"","CA",1359,6.0,1,2,0,0,15,11,1,18,0,7.0,1283533
12141,"Daniele Ambivero",44.0,0,"","IT",1271,6.0,1,2,0,0,17,9,1,24,0,8.0,1072030
12142,"Lachlan Farmer",44.0,0,"","AU",1194,6.0,1,2,0,0,18,11,1,17,0,9.0,1407126
12143,"Junsoo Park",44.0,0,"","KR",1287,6.0,1,2,0,0,24,11,1,16,0,9.0,1403659
12144,"Spencer Steutermann",44.0,0,"","US",972,6.0,1,3,0,0,34,11,1,29,0,7.0,1366971
12145,"Chase Ruble",44.0,0,"","US",958,7.0,1,2,0,0,5,11,1,14,0,3.0,1327523
12146,"John Manos",44.0,0,"","AU",1000,7.0,1,2,0,0,12,11,2,19,0,9.0,1385635
12147,"Iker Gorostiza2",44.0,0,"","PS",1254,7.0,1,2,0,0,14,11,1,15,0,8.0,1396002
12148,"Volodymyr Nakonechnyi",44.0,0,"","UA",1249,7.0,1,2,2,0,18,11,2,22,0,6.0,1375362
12149,"Dean Stubbs",44.0,0,"","NIR",1197,7.0,1,2,0,0,18,11,1,20,0,7.0,1394672
12150,"Fernando Brambilla",44.0,0,"","BR",1317,7.0,1,4,0,0,20,11,1,35,0,10.0,1222525
12151,"Evan Boes",44.0,0,"","US",1217,7.0,1,2,0,0,20,11,1,26,0,3.0,1242098
12152,"Abraham Fernandez",44.0,0,"","GB",1410,7.0,1,2,0,0,30,11,1,22,0,6.0,1219699
12153,"Fernando Pompa",44.0,0,"","AR",1004,7.0,1,4,0,0,30,9,1,21,0,4.0,1333805
12154,"Exequiel Jesus Uryn",44.0,0,"","AR",853,7.0,1,3,0,0,33,11,2,24,0,7.0,1389703
12155,"Gabriel Moreira4",44.0,0,"","BR",1008,7.0,1,4,0,0,57,11,1,41,0,6.0,1390018
12156,"Igor Dos Santos Damasio",44.0,0,"","BR",1000,8.0,1,2,0,0,7,11,1,8,0,9.0,1162458
12157,"Andreas Emmert",44.0,0,"","DE",1201,8.0,1,2,0,0,9,11,2,9,0,10.0,1131914
12158,"Austin Sokoloski",44.0,0,"","PL",1033,8.0,1,3,0,0,9,11,2,8,0,10.0,1391059
12159,"Luca Giannone",44.0,0,"","IT",962,8.0,1,3,4,0,10,11,1,24,0,7.0,1383035
12160,"Georges Adamczyk",44.0,0,"","PL",1162,8.0,1,2,0,0,11,11,1,7,0,9.0,1406388
12161,"Tobias Uriel Santiago",44.0,0,"","AR",1122,8.0,1,5,0,0,25,11,1,42,0,9.0,1390515
12162,"Bradd Hinsby",44.0,0,"","AU",293,8.0,1,7,8,0,29,10,3,34,0,6.0,1107241
12163,"Javier Díaz",44.0,0,"","ES",1235,8.0,1,2,0,0,32,11,1,11,0,7.0,1400983
12164,"信麒 周",44.0,0,"","TW",960,8.0,1,3,0,0,36,11,2,10,0,9.0,1218510
12165,"Josiah Kelly",44.0,0,"","US",1436,9.0,1,2,0,0,8,11,1,9,0,10.0,1168780
12166,"Isaiah Guzman",44.0,0,"","MX",1139,9.0,1,4,0,0,31,11,1,14,0,9.0,1371853
12167,"Kyle Doran",44.0,0,"","US",777,9.0,1,7,0,0,32,11,2,21,0,9.0,1396185
12168,"Filip Lindell",44.0,0,"","SE",1105,9.0,1,4,0,0,34,11,1,11,0,7.0,1401351
12169,"Daniele Sconda",44.0,0,"","IT",1097,9.0,1,4,1,0,38,11,1,19,2,3.0,1269251
12170,"Mitch Smithard",44.0,0,"","AU",1343,6.0,0,1,0,0,2,8,1,9,0,5.0,485819
12171,"Raphael Bruno Oliveira",44.0,0,"","BR",1089,6.0,0,1,0,0,4,8,1,14,0,12.0,116948
12172,"Richard C Gordon",44.0,0,"","US",1367,6.0,0,1,0,0,4,7,1,9,0,2.0,512600
12173,"Caio Cesar Silva Elias",44.0,0,"","BR",1270,6.0,0,1,0,0,4,8,1,9,0,11.0,1156233
12174,"Harri Lecy",44.0,0,"","US",1320,6.0,0,1,0,0,4,8,1,14,0,11.0,1226899
12175,"Steven Lithgow",44.0,0,"","DO",1385,6.0,0,1,0,0,4,11,1,14,0,7.0,1384304
12176,"Jack Davies5",44.0,0,"","GB",1884,6.0,0,1,0,0,5,4,1,15,0,7.0,540885
12177,"Lautaro Brienza",44.0,0,"","AR",1265,6.0,0,1,0,0,5,7,1,14,0,10.0,1247710
12178,"Pablo Marcos",44.0,0,"","ES",1412,6.0,0,1,1,0,6,7,1,14,0,4.0,1373752
12179,"William Glover8",44.0,0,"","GB",1418,6.0,0,1,0,0,6,11,1,14,0,4.0,1392805
12180,"Derek Ragone",44.0,0,"","US",1457,6.0,0,1,0,0,7,11,1,9,0,8.0,1240501
12181,"Axel Alanis",44.0,0,"","MX",1489,6.0,0,1,0,0,8,6,1,15,0,10.0,1211656
12182,"Juan Tenreyro",44.0,0,"","AR",1307,6.0,0,1,0,0,8,8,1,9,0,11.0,1319204
12183,"Bernat Lopez",44.0,0,"","ES",1414,6.0,0,1,0,0,8,11,1,15,0,8.0,1379546
12184,"Tucker Rae",44.0,0,"","GS",1325,6.0,0,1,0,0,9,8,1,9,0,10.0,361797
12185,"Orlando López Carrasco",44.0,0,"","MX",1281,6.0,0,1,0,0,10,8,1,14,0,8.0,1225023
12186,"Kevin Suarez2",44.0,0,"","PR",1538,6.0,0,1,0,0,10,11,1,9,0,5.0,1394822
12187,"Fran Lafuente",44.0,0,"","PT",1212,6.0,0,1,0,0,12,8,1,8,0,7.0,1292961
12188,"Alan Ignacio Galaviz Rodriguez",44.0,0,"","MX",1249,6.0,0,1,0,0,12,8,1,14,0,10.0,1364544
12189,"Ronald Van Sluijs",44.0,0,"","NL",1441,6.0,0,1,0,0,12,11,1,14,0,7.0,1385788
12190,"Edward Kingston",44.0,0,"","US",1422,6.0,0,1,0,0,14,11,1,9,0,10.0,746890
12191,"Tucker Hey",44.0,0,"","US",1358,6.0,0,1,0,0,16,11,1,8,0,8.0,950289
12192,"Matthew Borgerding",44.0,0,"","US",1419,6.0,0,1,0,0,17,11,1,8,0,9.0,1258430
12193,"Jacob Viera",44.0,0,"","US",1358,6.0,0,1,0,0,17,11,1,5,0,9.0,1383313
12194,"Rajdeep Kular",44.0,0,"","US",1417,6.0,0,1,0,0,18,11,1,12,0,9.0,1272490
12195,"Kennedy Boynton",44.0,0,"","US",1373,6.0,0,3,0,0,24,11,1,21,0,7.0,1380131
12196,"Ricardo Stoffens",44.0,0,"","NL",1865,7.0,0,1,0,0,2,5,1,9,0,9.0,1052388
12197,"Moritz Wolber3",44.0,0,"","DE",1638,7.0,0,1,0,0,2,5,1,9,0,5.0,1251438
12198,"Lee Williams15",44.0,0,"","GB",1299,7.0,0,2,0,0,3,8,1,18,0,7.0,1169640
12199,"Brent Tough",44.0,0,"","CA",1537,7.0,0,1,0,0,5,6,1,15,0,10.0,843420
12200,"Joe Baratta",44.0,0,"","US",1817,7.0,0,1,0,0,5,5,1,15,0,8.0,1181465
12201,"João Felizardo",44.0,0,"","PT",1758,7.0,0,1,0,0,5,5,1,8,0,6.0,1198081
12202,"Mackenzie Hill3",44.0,0,"","GB",1820,7.0,0,1,0,0,7,5,1,14,0,9.0,918791
12203,"Axel Henaes",44.0,0,"","SE",1596,7.0,0,1,0,0,8,6,1,15,0,4.0,1056501
12204,"Michael R Moore",44.0,0,"","AU",1747,7.0,0,1,0,0,11,5,1,9,0,11.0,105432
12205,"Levi Bush",44.0,0,"","AU",1775,7.0,0,1,0,0,12,5,1,8,0,8.0,891073
12206,"Nicholas Smith14",44.0,0,"","US",1423,7.0,0,2,0,0,15,11,1,15,0,9.0,1274420
12207,"Jonatan Marchewka",44.0,0,"","PL",1471,7.0,0,2,6,0,21,11,1,16,0,8.0,1353456
12208,"Matias Vian",44.0,0,"","PY",1338,7.0,0,2,0,0,23,11,1,8,0,7.0,1407368
12209,"Clinton Augustin3",44.0,0,"","IT",1767,8.0,0,1,0,0,4,5,1,9,0,11.0,1377970
12210,"Jake Ratcliffe",44.0,0,"","WLS",1887,8.0,0,1,0,0,7,4,1,15,0,6.0,385242
12211,"Rene Gartler",44.0,0,"","AT",1883,8.0,0,1,0,0,10,4,1,9,0,10.0,1149266
12212,"Sam Kempers2",44.0,0,"","NL",2084,8.0,0,1,0,0,10,3,1,9,0,11.0,1373142
12213,"Nigel Black2",44.0,0,"","SE",1525,8.0,0,2,3,0,16,11,1,17,0,4.0,1374415
12214,"Ilhan Ait Addi",44.0,0,"","FR",1659,8.0,0,1,0,0,16,4,1,14,0,11.0,1387845
12215,"Toni Muñoz Sastre",44.0,0,"","ES",1406,8.0,0,2,0,0,18,7,1,28,0,8.0,1377852
12216,"Jerry Edwards Jr",44.0,0,"","US",1170,8.0,0,3,0,0,21,9,1,19,0,11.0,1173196
12217,"Thomas Bryant2",44.0,0,"","US",1381,8.0,0,2,0,0,21,11,1,14,0,4.0,1392052
12218,"Stuart Garnett",44.0,0,"","GB",1601,8.0,0,2,0,0,24,6,1,28,0,6.0,985591
12219,"Wagner Fagundes",44.0,0,"","BR",1274,8.0,0,2,0,0,25,8,1,29,0,8.0,1352259
12220,"Sébastien Lorieux",44.0,0,"","FR",1365,8.0,0,2,0,0,26,11,1,11,0,7.0,1380361
12221,"Faht L",44.0,0,"","CN",1333,8.0,0,3,0,0,28,11,1,20,0,9.0,1383577
12222,"Jakub Ježek",44.0,0,"","CZ",1156,8.0,0,2,0,0,29,11,2,17,0,7.0,1369676
12223,"Tyler Landry",44.0,0,"","US",1025,8.0,0,2,0,0,31,8,1,21,0,8.0,1148653
12224,"Mason Fernandez",44.0,0,"","US",924,8.0,0,4,0,0,39,11,2,21,0,9.0,1371743
12225,"Junior Bebingh",44.0,0,"","NL",936,8.0,0,3,0,0,43,11,2,30,0,7.0,274562
12226,"Oliver Robson",44.0,0,"","AU",3047,9.0,0,1,0,0,6,2,1,9,0,8.0,640000
12227,"Rick Goodale",44.0,0,"","US",1272,9.0,0,2,0,0,13,11,2,18,0,11.0,926089
12228,"Rodrigo El Bayeh",44.0,0,"","BR",1241,9.0,0,3,0,0,19,8,1,14,0,8.0,1161810
12229,"Carlos Alonzo",44.0,0,"","GT",1333,9.0,0,2,0,0,20,7,2,21,0,11.0,1247703
12230,"Xiaotong Li",44.0,0,"","CN",1271,9.0,0,2,0,0,23,11,2,19,0,10.0,1377081
12231,"Amine Ghafoune",44.0,0,"","FR",1272,9.0,0,2,0,0,28,11,2,11,0,8.0,1391422
12232,"Timo Könneker",44.0,0,"","DE",1273,9.0,0,2,0,0,31,11,2,10,0,7.0,1390495
12233,"Yuri Silva Dos Santos2",44.0,0,"","BR",1037,9.0,0,5,0,0,40,11,2,22,0,8.0,1393058
12234,"Gabriel Juncken Costa",44.0,0,"","BR",975,9.0,0,5,0,0,50,11,2,23,0,6.0,1406972
12235,"Felix Gion",44.0,0,"","ES",1192,10.0,0,3,0,0,26,8,1,16,0,9.0,930475
12236,"Craig Horvath",43.9090919,0,"","ZA",1119,5.0,23,43,32,2,352,11,1,525,3,6.0,1361579
12237,"Daniel Haafs",43.75,0,"","NL",946,4.0,11,15,43,5,83,11,1,103,3,7.0,776704
12238,"Christofer Chavoya",43.6666679,0,"","US",369,7.0,5,12,13,2,56,11,2,44,3,4.0,1016095
12239,"Joshua Andress",43.6666679,0,"","US",1207,7.0,2,9,0,0,105,11,1,88,0,6.0,1365589
12240,"Adam Fathy",43.5714302,0,"","AU",842,6.0,14,26,0,0,225,11,1,189,0,8.0,801054
12241,"Krishna Manas Vallabhaneni",43.5,0,"","BH",910,5.0,3,6,3,1,51,11,1,41,0,7.0,1337547
12242,"Andres Rodriguez12",43.5,0,"","UY",984,7.0,5,16,8,0,180,11,1,148,0,7.0,1263332
12243,"Gavin Bryant",43.5,0,"","US",1064,6.0,3,7,0,0,27,11,1,83,0,9.0,1099854
12244,"Fidel Fagalde",43.5,0,"","NL",1165,6.0,3,6,0,0,27,11,1,50,0,7.0,1406629
12245,"Duane Elmore",43.5,0,"","HN",1018,7.0,3,7,0,0,61,11,1,82,0,9.0,1389993
12246,"Hunter Suriano",43.5,0,"","US",443,8.0,3,10,8,0,89,11,3,29,1,5.0,1035801
12247,"Xavier Faria2",43.5,0,"","US",1143,8.0,2,6,0,0,66,11,1,29,0,5.0,1359768
12248,"Christopher Ferrell",43.5,0,"","CA",1175,8.0,1,5,0,0,10,11,1,35,0,7.0,1402086
12249,"Javier Carrasco2",43.5,0,"","ES",1300,8.0,1,6,0,0,64,11,1,44,0,7.0,1398735
12250,"Soohong Kim",43.5,0,"","KR",1145,9.0,1,5,0,0,34,11,1,29,0,9.0,1393865
12251,"Joshua Waters2",43.5,0,"","GB",674,9.0,0,8,0,0,117,11,2,55,0,9.0,1389720
12252,"Timothie Parks",43.3333321,0,"","US",827,6.0,4,9,0,0,44,11,1,64,0,6.0,1227039
12253,"J Pendergast",43.3333321,0,"","AU",1074,7.0,4,12,0,0,129,11,1,92,0,5.0,1369575
12254,"Joseph Cunningham4",43.3333321,0,"","US",979,8.0,3,10,0,0,51,11,1,69,0,10.0,1410669
12255,"Jarret Stark",43.3333321,0,"","AU",1121,7.0,2,10,0,0,73,11,1,81,0,8.0,1401404
12256,"Vince Santiago",43.0,0,"","US",736,4.0,2,3,11,2,16,10,1,17,3,1.0,1111534
12257,"Cory Ramer",43.0,0,"","US",562,6.0,2,4,29,2,3,10,1,29,2,6.0,1222550
12258,"Abdulrahman Almalki",43.0,0,"","QA",989,5.0,10,19,13,1,102,11,1,236,0,6.0,1387780
12259,"Carlos Jacob",43.0,0,"","BR",876,6.0,4,10,11,1,105,11,1,109,1,4.0,1329546
12260,"Florian Werner2",43.0,0,"","DE",1508,6.0,3,9,8,1,94,11,1,47,2,4.0,1386365
12261,"Tony Watterson",43.0,0,"","US",823,2.0,2,2,9,1,16,11,1,18,1,5.0,1007979
12262,"Nathan Denekamp",43.0,0,"","CA",893,3.0,2,3,17,1,18,11,1,41,2,1.0,686104
12263,"Taylor Curtin",43.0,0,"","US",780,6.0,2,5,5,1,28,11,1,19,1,5.0,1225716
12264,"Steve Sharp2",43.0,0,"","AU",826,1.0,1,1,9,1,0,10,1,9,0,2.0,674347
12265,"Stephen Simmons6",43.0,0,"","US",483,1.0,1,1,8,1,1,9,1,8,1,1.0,1016385
12266,"Sam Wrengel",43.0,0,"","AU",931,5.0,1,2,9,1,4,11,1,9,1,2.0,192279
12267,"Daniel Manley3",43.0,0,"","IE",656,6.0,1,2,9,1,15,10,2,14,1,6.0,1003429
12268,"Scot Straight",43.0,0,"","US",804,6.0,1,2,4,1,19,11,2,8,0,10.0,1328108
12269,"Fernando Di Pietro",43.0,0,"","AR",963,5.0,5,8,2,0,51,11,1,63,0,7.0,1351918
12270,"Benjamin Retourné",43.0,0,"","FR",1201,6.0,4,11,0,0,51,11,1,147,0,9.0,1395629
12271,"Fernando Aloia",43.0,0,"","ES",1025,5.0,3,4,5,0,18,11,2,25,0,6.0,1088060
12272,"Jeremiah Ulrich",43.0,0,"","US",925,5.0,3,4,0,0,33,11,1,55,0,6.0,1389392
12273,"Robert Usrey",43.0,0,"","US",777,6.0,3,7,0,0,27,11,1,56,0,6.0,1399623
12274,"Tom Moutel",43.0,0,"","FR",1062,6.0,3,4,0,0,37,11,1,23,0,6.0,823775
12275,"Joaquim Bandeira",43.0,0,"","PT",993,6.0,3,6,0,0,37,9,1,67,0,9.0,1141559
12276,"Leo Schmidt",43.0,0,"","DE",1008,7.0,3,11,0,0,76,11,1,61,1,7.0,1408378
12277,"Matias Da Rocha",43.0,0,"","AR",955,8.0,3,10,1,0,119,11,1,49,0,8.0,1407679
12278,"Siokei Lei2",43.0,0,"","MO",1270,5.0,2,2,0,0,19,11,1,16,0,3.0,1142073
12279,"Ishan Ambastha",43.0,0,"","US",1032,5.0,2,4,0,0,43,11,1,30,1,3.0,1348777
12280,"Ross Tollaksen",43.0,0,"","US",1139,6.0,2,3,0,0,10,11,1,16,0,4.0,627049
12281,"Jaime Sanchez4",43.0,0,"","US",1163,6.0,2,3,0,0,29,11,1,39,0,6.0,1334976
12282,"Daniel Miranda-Salazar",43.0,0,"","US",1232,7.0,2,6,0,0,21,11,1,48,0,6.0,1382031
12283,"Bruno Plestina",43.0,0,"","HR",1078,7.0,2,5,0,0,34,11,1,34,0,8.0,1373878
12284,"Joseph Hulings",43.0,0,"","US",686,7.0,2,4,0,0,36,11,2,23,0,7.0,1241866
12285,"Roberto Jimenez Alcover",43.0,0,"","ES",1011,7.0,2,3,0,0,42,11,2,22,0,7.0,1367137
12286,"Cedrik Schröder",43.0,0,"","DE",1152,8.0,2,6,0,0,21,11,1,38,0,9.0,1387174
12287,"Sean King10",43.0,0,"","AO",984,8.0,2,8,0,0,41,11,2,37,0,8.0,1390400
12288,"hans ole jorgensen",43.0,0,"","DK",936,3.0,1,1,0,0,10,10,1,8,0,4.0,63131
12289,"Gabe Killian",43.0,0,"","US",1003,3.0,1,1,0,0,13,11,1,9,0,4.0,771400
12290,"Francisco Ciola",43.0,0,"","AR",898,3.0,1,1,1,0,15,10,1,8,1,1.0,1139723
12291,"Tim Timmons",43.0,0,"","LB",925,4.0,1,1,0,0,0,9,1,9,0,11.0,1136344
12292,"Chris Haizlip",43.0,0,"","US",949,4.0,1,1,0,0,4,10,1,8,0,7.0,496417
12293,"Kruise Kerr",43.0,0,"","AU",920,4.0,1,1,0,0,7,10,1,8,1,1.0,555461
12294,"Tyler Smith59",43.0,0,"","US",1154,4.0,1,1,0,0,13,11,1,8,0,6.0,1301433
12295,"Ayaan Khan2",43.0,0,"","GB",1658,4.0,1,1,0,0,14,10,1,8,0,4.0,673974
12296,"Jhon González",43.0,0,"","CO",1180,4.0,1,1,0,0,14,11,1,8,0,6.0,1261923
12297,"Christian Wass",43.0,0,"","SE",1071,4.0,1,1,0,0,15,11,1,8,0,4.0,882010
12298,"Christian Hernandez5",43.0,0,"","US",1062,4.0,1,1,0,0,15,11,1,9,0,9.0,1184079
12299,"Charles Tucker",43.0,0,"","US",1145,4.0,1,1,0,0,16,11,1,9,0,7.0,1173987
12300,"Donald Griffith",43.0,0,"","US",777,4.0,1,2,0,0,27,11,1,11,0,5.0,1084593
12301,"Anton Karlsson6",43.0,0,"","SE",1038,5.0,1,1,0,0,1,10,1,9,0,8.0,1192714
12302,"Emre Canbek",43.0,0,"","TR",1186,5.0,1,1,0,0,2,11,1,7,0,10.0,1320948
12303,"Rodrigo Chinome",43.0,0,"","CO",1265,5.0,1,1,0,0,2,11,1,8,0,7.0,1382392
12304,"Marc-Andre Roberge",43.0,0,"","CA",1176,5.0,1,1,0,0,3,9,1,9,0,7.0,974697
12305,"Pedro Carbonera",43.0,0,"","BR",1301,5.0,1,1,0,0,4,11,1,8,0,5.0,1268752
12306,"Isaac Lannan",43.0,0,"","AU",1387,5.0,1,1,0,0,4,11,1,14,0,9.0,1329578
12307,"Luis Patino2",43.0,0,"","US",1271,5.0,1,1,0,0,5,9,1,14,0,4.0,938663
12308,"Brett Mueller",43.0,0,"","US",1249,5.0,1,1,0,0,5,11,1,14,0,4.0,1139399
12309,"Dexter Roberts",43.0,0,"","GB",1255,5.0,1,1,0,0,5,11,1,9,0,5.0,1181885
12310,"Ethan Edwards5",43.0,0,"","US",1429,5.0,1,1,0,0,6,9,1,14,0,9.0,1319990
12311,"Calvin Bentz",43.0,0,"","US",1195,5.0,1,1,0,0,7,9,1,8,0,7.0,952370
12312,"Jamie Massey2",43.0,0,"","US",1256,5.0,1,1,0,0,7,11,1,8,0,8.0,1099994
12313,"Thomas Rutter",43.0,0,"","US",1245,5.0,1,1,0,0,7,11,1,9,0,9.0,1369954
12314,"David-Erwin Vass",43.0,0,"","DE",1359,5.0,1,1,0,0,7,11,1,13,0,8.0,1397633
12315,"Isabella Iozzolino2",43.0,0,"","IT",1284,5.0,1,1,0,0,7,11,1,8,0,5.0,1397719
12316,"Louie Skaar",43.0,0,"","SE",1297,5.0,1,1,0,0,8,11,1,9,0,9.0,1387977
12317,"Boyan Dimitrov",43.0,0,"","BG",1357,5.0,1,1,0,0,9,11,1,9,0,5.0,1407337
12318,"Gerard Brady",43.0,0,"","US",1117,5.0,1,1,0,0,10,9,1,14,0,11.0,1336343
12319,"Maxim Kos",43.0,0,"","SK",1289,5.0,1,1,2,0,11,11,1,14,0,6.0,1394869
12320,"Abel Koolhaas",43.0,0,"","NL",1230,5.0,1,1,0,0,11,11,1,9,0,11.0,1351085
12321,"Dirk Böhle",43.0,0,"","DE",1310,5.0,1,1,0,0,11,11,1,9,0,4.0,1413657
12322,"Liam Goett",43.0,0,"","CA",1226,5.0,1,1,0,0,12,11,1,14,0,8.0,1063434
12323,"Henrique Pessoa",43.0,0,"","BR",1256,5.0,1,1,0,0,12,11,1,9,0,8.0,1360454
12324,"Cj Gong",43.0,0,"","CN",1359,5.0,1,1,0,0,12,11,1,12,0,7.0,1392468
12325,"Americo Yoshida",43.0,0,"","BR",1165,5.0,1,1,0,0,14,8,1,9,0,10.0,1098970
12326,"Ryan Le Jehan2",43.0,0,"","JE",1282,5.0,1,1,0,0,15,11,1,14,0,4.0,1392752
12327,"Cory Clark10",43.0,0,"","US",1280,5.0,1,1,0,0,16,11,1,8,0,5.0,1239163
12328,"Liam McCallion",43.0,0,"","AU",1110,5.0,1,2,0,0,21,11,1,27,0,7.0,272532
12329,"Pedro Camillo2",43.0,0,"","BR",912,6.0,1,2,0,0,11,11,1,26,0,7.0,1388687
12330,"Matthew B Hall",43.0,0,"","CA",1159,6.0,1,2,0,0,12,9,1,16,0,8.0,654215
12331,"Ho Yin Sin",43.0,0,"","HK",1277,6.0,1,3,0,0,16,11,1,27,0,5.0,1278249
12332,"Chazz Knoche",43.0,0,"","US",559,6.0,1,5,0,0,16,11,2,40,0,5.0,1383547
12333,"Ricardo De Freitas",43.0,0,"","VE",742,6.0,1,2,0,0,22,11,2,16,0,7.0,1235955
12334,"Mark Augustin",43.0,0,"","US",1008,6.0,1,3,2,0,43,11,1,28,0,8.0,1349553
12335,"Aaron Nolan",43.0,0,"","AU",875,7.0,1,2,6,0,3,11,1,9,0,7.0,1172144
12336,"Hector Mora",43.0,0,"","US",758,7.0,1,2,0,0,5,11,1,8,0,10.0,1282325
12337,"Eric Thianpiriya",43.0,0,"","AU",1140,7.0,1,2,0,0,13,8,1,14,0,6.0,1092167
12338,"耀悠 鈴木",43.0,0,"","JP",1304,7.0,1,2,0,0,22,11,1,15,0,7.0,1411157
12339,"Afonso Pimentel3",43.0,0,"","PT",1279,7.0,1,8,0,0,24,11,1,106,0,10.0,1390291
12340,"Niklas Granheim",43.0,0,"","NO",1429,7.0,1,2,0,0,25,11,1,16,0,10.0,1219159
12341,"Philip Kortes",43.0,0,"","NL",1094,7.0,1,4,0,0,32,11,1,19,0,9.0,1309147
12342,"Max Joergensen",43.0,0,"","DK",1276,7.0,1,4,0,0,41,11,1,31,0,5.0,1407320
12343,"Andrey Ivanov7",43.0,0,"","PL",1301,7.0,1,4,0,0,44,11,1,35,0,6.0,1369024
12344,"Corbin Mitchell2",43.0,0,"","US",1280,7.0,1,3,0,0,46,11,1,22,0,7.0,1298597
12345,"Danny Hall5",43.0,0,"","NL",1279,7.0,1,5,0,0,56,11,1,62,0,6.0,1391811
12346,"Matt Walker3",43.0,0,"","AU",1181,8.0,1,2,0,0,9,8,2,14,0,9.0,693754
12347,"Natan Radetić",43.0,0,"","HR",1085,8.0,1,2,0,0,10,9,2,8,1,6.0,1074919
12348,"Roman Samsakov2",43.0,0,"","KZ",1269,8.0,1,3,0,0,10,11,1,26,0,8.0,1413692
12349,"Nicolas Gomez Cruz",43.0,0,"","CO",1104,8.0,1,3,0,0,12,11,1,15,0,8.0,1326941
12350,"Baldo Caradonna",43.0,0,"","VE",1195,8.0,1,2,0,0,14,11,2,14,0,9.0,1367587
12351,"Pablo Estrada",43.0,0,"","AR",1246,8.0,1,5,0,0,17,8,1,36,0,8.0,953081
12352,"Trent Clark2",43.0,0,"","US",1183,8.0,1,3,0,0,18,11,1,15,0,9.0,1397429
12353,"Sjors Jansen",43.0,0,"","NL",1252,8.0,1,2,0,0,22,11,1,14,0,9.0,1399334
12354,"Taylor Hack",43.0,0,"","CA",1126,8.0,1,5,0,0,23,10,1,45,0,6.0,692668
12355,"Mark Freiburger",43.0,0,"","CA",1270,8.0,1,2,0,0,27,11,1,24,0,5.0,1176080
12356,"Cristian Carisimo",43.0,0,"","AR",1267,8.0,1,2,0,0,27,11,1,14,0,10.0,1411051
12357,"Angel Marin",43.0,0,"","US",1217,8.0,1,2,0,0,28,11,1,12,0,8.0,1144455
12358,"Olivier Virenque",43.0,0,"","FR",1256,8.0,1,2,0,0,28,11,2,17,0,4.0,1373757
12359,"Tristan Maus",43.0,0,"","US",1288,8.0,1,2,0,0,30,11,1,11,0,5.0,1316955
12360,"Paulo Oscar Sabelli",43.0,0,"","AR",320,8.0,1,6,0,0,39,10,3,27,0,10.0,899522
12361,"Justin Gentsch",43.0,0,"","DE",1161,8.0,1,6,0,0,56,11,1,40,1,5.0,1277018
12362,"Matheus Boewing",43.0,0,"","BR",1021,8.0,1,9,0,0,64,11,2,45,0,5.0,1387832
12363,"Rodrigo Sousa9",43.0,0,"","PT",1132,9.0,1,4,0,0,5,11,3,9,0,9.0,1391296
12364,"Robin Alberts",43.0,0,"","NL",1229,9.0,1,2,0,0,13,11,1,8,0,8.0,1407740
12365,"Jack Barker4",43.0,0,"","NZ",1211,9.0,1,3,0,0,32,11,1,11,0,7.0,1403237
12366,"Keaton Bandhoesingh",43.0,0,"","US",1087,9.0,1,4,0,0,48,11,1,19,0,8.0,1400154
12367,"Omarion Holmes",43.0,0,"","US",932,10.0,1,3,0,0,13,11,2,14,0,11.0,1388796
12368,"Ruben Banks",43.0,0,"","CA",1227,6.0,0,1,0,0,0,8,1,9,0,6.0,924242
12369,"Donnie Shiel",43.0,0,"","US",1357,6.0,0,1,0,0,1,11,1,9,0,4.0,1411662
12370,"Krisztian Imre",43.0,0,"","HU",1339,6.0,0,1,0,0,2,11,1,9,0,7.0,1075686
12371,"Alysson Da Rocha",43.0,0,"","BR",1297,6.0,0,1,0,0,3,8,1,9,0,8.0,1082040
