"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
8127,"Dimitri Cracco",77.0,0,"","FR",1400,4.0,3,4,8,1,48,11,1,50,0,7.0,1418185
8128,"Sébastien Dantonnel",77.0,0,"","FR",1554,6.0,3,6,13,1,28,11,1,65,0,7.0,1342896
8129,"Connor Wallace4",77.0,0,"","US",1303,6.0,3,9,19,1,66,11,1,106,0,5.0,1393368
8130,"Cameron Cockburn",77.0,0,"","AU",1494,2.0,2,2,15,1,3,11,1,18,0,2.0,1193284
8131,"MV Giacomello",77.0,0,"","BR",1508,2.0,2,2,28,1,4,11,1,29,1,2.0,1378645
8132,"Alexander Adrienne",77.0,0,"","SC",1493,2.0,2,2,12,1,10,11,1,18,2,1.0,1405259
8133,"Pierce Cosgrove",77.0,0,"","GB",1459,3.0,2,2,8,1,3,11,1,18,0,6.0,508541
8134,"Dragos Mihai Zugrav",77.0,0,"","RO",1446,3.0,2,2,7,1,26,11,1,16,1,3.0,1405102
8135,"Javier Romera",77.0,0,"","ES",1352,4.0,2,3,2,1,13,9,1,37,0,5.0,965750
8136,"Steven Cagle",77.0,0,"","US",1422,4.0,2,3,3,1,22,11,1,24,0,4.0,1390070
8137,"João Araujo2",77.0,0,"","PT",1479,4.0,2,3,9,1,28,11,1,25,0,6.0,1402471
8138,"Kai Seymour",77.0,0,"","SG",1413,5.0,2,4,8,1,16,11,1,32,1,6.0,1384654
8139,"Romain Simbozel",77.0,0,"","FR",1076,5.0,2,3,3,1,23,9,1,24,0,8.0,1232176
8140,"James Openbrier",77.0,0,"","US",1194,5.0,2,4,14,1,28,9,1,40,1,2.0,1013960
8141,"John Huyton",77.0,0,"","GB",1212,6.0,2,4,18,1,22,8,1,38,1,2.0,199273
8142,"Grant Hagan",77.0,0,"","US",1384,6.0,2,4,2,1,23,9,1,45,0,8.0,1145241
8143,"Chispa Crash",77.0,0,"","AR",1305,6.0,2,4,5,1,53,11,1,40,1,5.0,1369935
8144,"Joseph Wempe",77.0,0,"","US",1438,1.0,1,1,7,1,0,11,1,8,0,2.0,1372768
8145,"Dennis Kirschner",77.0,0,"","DE",1338,1.0,1,1,5,1,1,9,1,8,0,11.0,1091647
8146,"Louis Simon",77.0,0,"","CA",1425,1.0,1,1,3,1,2,8,1,8,0,5.0,1126509
8147,"Mason Butler2",77.0,0,"","US",1421,1.0,1,1,13,1,3,11,1,13,1,1.0,1417095
8148,"Jarred Pinto",77.0,0,"","AU",1352,1.0,1,1,5,1,4,11,1,9,0,9.0,1340835
8149,"Alfie Richards",77.0,0,"","GB",1238,1.0,1,1,7,1,5,9,1,9,0,11.0,944451
8150,"Josef Angeles",77.0,0,"","MX",1428,1.0,1,1,4,1,5,11,1,13,0,8.0,1231516
8151,"Neto Andrade",77.0,0,"","BR",1436,1.0,1,1,5,1,6,11,1,8,0,2.0,1196862
8152,"Funfunkartmacau Funfunkart",77.0,0,"","MO",1342,1.0,1,1,2,1,6,11,1,9,0,3.0,1383598
8153,"Tevin Mcpherson",77.0,0,"","GB",1438,1.0,1,1,7,1,9,11,1,8,0,9.0,1408986
8154,"Connor Holloway2",77.0,0,"","US",1278,1.0,1,1,8,1,11,9,1,8,1,1.0,1126359
8155,"Bruno Garcia Muñoz",77.0,0,"","ES",1437,1.0,1,1,2,1,11,11,1,8,0,7.0,1409365
8156,"Matias Neira",77.0,0,"","CL",1450,4.0,1,2,8,1,15,11,1,16,0,4.0,1296058
8157,"Derrick Kong",77.0,0,"","US",1417,4.0,1,2,13,1,17,11,1,26,1,6.0,1396270
8158,"Patrick Fleschutz",77.0,0,"","DE",1452,4.0,1,3,23,1,25,11,1,42,2,2.0,1118262
8159,"Jack Sloan3",77.0,0,"","AU",1161,5.0,1,3,8,1,10,9,2,19,2,4.0,893785
8160,"Jake Brand2",77.0,0,"","US",1420,5.0,1,3,18,1,19,11,1,37,0,2.0,1416601
8161,"Yuan Zhu",77.0,0,"","US",1318,5.0,1,2,9,1,22,11,1,11,1,5.0,1394605
8162,"Renato Janki",77.0,0,"","CH",1410,5.0,1,3,9,1,35,11,1,38,0,3.0,1381731
8163,"Paul Mchugh5",77.0,0,"","GB",1534,6.0,1,3,3,1,15,7,1,20,0,6.0,1351779
8164,"Nikolas Ligezka",77.0,0,"","DE",1342,7.0,1,2,3,1,3,11,1,9,0,7.0,1411296
8165,"Giuseppe Bergodi",77.0,0,"","IT",1142,7.0,1,2,13,1,4,11,1,13,1,7.0,1294353
8166,"Alejandro Diaz14",77.0,0,"","US",1329,7.0,1,3,8,1,20,11,1,16,1,4.0,1386108
8167,"Rasmus Lund2",77.0,0,"","DK",1303,8.0,1,3,13,1,3,11,1,15,0,8.0,1313603
8168,"Vishaal Enkanna",77.0,0,"","FJ",1806,4.0,8,11,7,0,71,11,1,98,0,7.0,1186549
8169,"Greg Singh",77.0,0,"","US",1091,6.0,6,12,0,0,77,11,2,106,0,8.0,1368624
8170,"Simon Vanparys",77.0,0,"","BE",1693,4.0,5,7,1,0,22,11,1,63,1,3.0,1093977
8171,"Erik Garcia12",77.0,0,"","CO",952,5.0,4,7,0,0,30,11,1,99,0,6.0,1390000
8172,"Lorenzo Branco",77.0,0,"","US",1187,5.0,4,5,0,0,36,11,2,47,0,6.0,1339229
8173,"Tomi Turunen3",77.0,0,"","FI",1562,6.0,4,8,7,0,26,6,1,61,2,4.0,1099645
8174,"Sy Z",77.0,0,"","CN",821,6.0,4,9,6,0,54,11,4,50,0,6.0,1363314
8175,"Gavin Derifield",77.0,0,"","US",853,8.0,4,12,1,0,63,11,3,67,1,5.0,1404844
8176,"Omar Carrion",77.0,0,"","US",1504,3.0,3,3,0,0,10,8,1,27,0,7.0,1243212
8177,"Tomas Demin",77.0,0,"","AR",607,5.0,3,5,10,0,52,11,3,39,0,8.0,1347169
8178,"Massimo Lorusso",77.0,0,"","CA",1071,6.0,3,7,1,0,16,11,2,45,0,7.0,1378033
8179,"Joao van Dijk",77.0,0,"","PT",1690,6.0,3,6,0,0,30,5,1,51,3,2.0,1171132
8180,"Alex Maxwell",77.0,0,"","CA",1953,4.0,2,2,0,0,12,5,1,18,0,8.0,80990
8181,"Andrew Gill3",77.0,0,"","AU",986,5.0,2,2,0,0,17,10,2,20,0,7.0,1286956
8182,"Nathaniel Cowin",77.0,0,"","AU",2475,5.0,2,3,0,0,23,3,1,45,0,6.0,1271446
8183,"Adam Zając2",77.0,0,"","PL",838,6.0,2,4,0,0,14,10,2,38,0,5.0,1186502
8184,"Ricardo Comper",77.0,0,"","BR",1261,6.0,2,4,0,0,31,11,2,47,0,6.0,963567
8185,"William Møller",77.0,0,"","DK",1330,6.0,2,4,0,0,36,11,2,32,0,6.0,1392566
8186,"Nicolas Heinig",77.0,0,"","BR",1375,7.0,2,4,4,0,14,7,1,17,0,8.0,1365571
8187,"Tony Medina",77.0,0,"","US",1328,7.0,2,5,10,0,23,11,2,54,1,4.0,1396227
8188,"Marcus Yap",77.0,0,"","MY",1392,7.0,2,6,4,0,30,11,2,34,0,6.0,1152019
8189,"Pedro Vilela2",77.0,0,"","BR",1698,7.0,2,4,0,0,36,5,1,32,0,9.0,1290791
8190,"Martin Pastore Romay",77.0,0,"","UY",1055,8.0,2,5,0,0,21,11,2,42,0,5.0,1311845
8191,"Steven Alexander Coronado Navarro",77.0,0,"","AR",1186,8.0,2,7,0,0,66,11,2,67,0,8.0,1394492
8192,"Diego Urrea",77.0,0,"","CL",1493,2.0,1,1,0,0,1,7,1,9,0,4.0,1002757
8193,"Enzo Timple",77.0,0,"","PH",1412,2.0,1,1,0,0,2,7,1,13,0,3.0,1165540
8194,"Efe Varol3",77.0,0,"","US",1617,2.0,1,1,0,0,2,11,1,13,0,5.0,1385947
8195,"Guilherme Carrascossa",77.0,0,"","BR",1588,2.0,1,1,0,0,4,6,1,9,0,3.0,1352345
8196,"Llorenç Marcos Garcia",77.0,0,"","ES",1548,2.0,1,1,2,0,5,7,1,9,0,2.0,1241201
8197,"Jonathan Rudling",77.0,0,"","GB",1451,2.0,1,1,0,0,5,7,1,9,0,8.0,1184302
8198,"Jerry Embler",77.0,0,"","US",1487,2.0,1,1,1,0,11,7,1,13,1,1.0,1246962
8199,"Tristan Baker",77.0,0,"","US",1514,5.0,1,2,0,0,0,7,1,17,0,11.0,1336568
8200,"Christoph Schulz2",77.0,0,"","DE",3066,5.0,1,1,0,0,2,2,1,9,0,5.0,740487
8201,"Naim Saleh",77.0,0,"","BR",1576,5.0,1,2,0,0,9,11,1,24,0,7.0,1133178
8202,"Steven Branco2",77.0,0,"","CA",1825,5.0,1,1,0,0,13,4,1,9,0,12.0,594545
8203,"Stewart Hine",77.0,0,"","SG",1486,5.0,1,2,2,0,17,7,1,23,0,6.0,779008
8204,"Matthew Adkison",77.0,0,"","US",1133,6.0,1,2,2,0,11,9,2,26,0,6.0,414232
8205,"David Priest2",77.0,0,"","US",1438,6.0,1,2,3,0,12,7,1,25,0,3.0,1172998
8206,"Peter Forsberg2",77.0,0,"","SE",852,6.0,1,5,0,0,16,10,3,43,0,5.0,1151253
8207,"Douglass Erickson",77.0,0,"","US",1275,6.0,1,2,2,0,20,11,2,18,0,5.0,1394501
8208,"Alexis Sierra",77.0,0,"","AR",1283,6.0,1,2,0,0,20,8,2,21,0,8.0,1280150
8209,"Marcel Steiner",77.0,0,"","CH",1845,6.0,1,2,0,0,24,4,1,30,0,8.0,1183498
8210,"Joao M Saneti",77.0,0,"","BR",1228,6.0,1,3,4,0,38,8,2,31,0,4.0,1128595
8211,"Andrej Zdichavsky",77.0,0,"","SK",1531,7.0,1,2,0,0,2,6,1,9,0,7.0,1217468
8212,"Tobias Wesner",77.0,0,"","DE",1224,7.0,1,2,0,0,12,5,2,22,0,8.0,555575
8213,"Lucien Genova",77.0,0,"","US",1567,7.0,1,2,0,0,12,6,1,26,0,9.0,1358941
8214,"Harrison Cooper",77.0,0,"","AU",1284,7.0,1,2,0,0,19,8,2,15,0,7.0,410412
8215,"Joao Matos",77.0,0,"","PT",1558,7.0,1,2,2,0,21,7,2,14,0,8.0,111233
8216,"Leonard Hanks",77.0,0,"","US",1493,7.0,1,3,0,0,21,9,2,34,0,8.0,1380826
8217,"Uriel Gómez",77.0,0,"","MX",1272,7.0,1,2,0,0,24,11,2,24,0,10.0,1037499
8218,"João Faria3",77.0,0,"","BR",1238,7.0,1,3,0,0,39,11,2,22,0,9.0,1397045
8219,"David Gomez Novas",77.0,0,"","ES",1283,7.0,1,4,0,0,44,11,2,33,0,7.0,1335124
8220,"Diego Gonzalez4",77.0,0,"","ES",1173,8.0,1,3,0,0,17,8,2,17,0,8.0,411364
8221,"Ádám Karancsi",77.0,0,"","HU",1382,8.0,1,3,0,0,19,7,2,31,0,9.0,1380337
8222,"Yan Hemkemaier",77.0,0,"","CA",1425,8.0,1,3,0,0,25,6,1,13,0,6.0,1177011
8223,"Steven Schott",77.0,0,"","US",1239,8.0,1,5,0,0,28,11,2,49,0,8.0,1119263
8224,"Chris Bolton",77.0,0,"","AU",1262,8.0,1,3,0,0,30,11,2,21,0,5.0,1412117
8225,"Hani Habib",77.0,0,"","CA",1191,8.0,1,5,0,0,39,11,3,49,0,7.0,1369977
8226,"Robert Lepore2",77.0,0,"","CA",1056,8.0,1,7,0,0,50,11,2,52,0,9.0,1374512
8227,"David Hernández Garcia",77.0,0,"","ES",1266,8.0,1,4,0,0,50,11,2,36,0,9.0,1382850
8228,"Connor Vo",77.0,0,"","US",1221,8.0,1,7,2,0,51,7,2,81,0,6.0,1097994
8229,"Justin Ruiz",77.0,0,"","US",1164,8.0,1,6,0,0,62,11,2,50,0,5.0,1409060
8230,"Sebastian Arce Garcia",77.0,0,"","CR",2169,9.0,1,3,0,0,15,4,1,12,0,5.0,1209311
8231,"Ray Seco",77.0,0,"","ES",2620,7.0,0,2,0,0,8,2,1,18,0,7.0,935059
8232,"Florian Kendlbacher",77.0,0,"","AT",1423,7.0,0,3,0,0,22,6,2,33,0,6.0,1344409
8233,"Chris Vallas",77.0,0,"","US",1269,7.0,0,6,0,0,53,11,2,49,0,6.0,802124
8234,"Akshar Shah",77.0,0,"","CA",1057,7.0,0,5,0,0,58,11,3,46,0,8.0,1239895
8235,"Ruben Herrero Garcia",77.0,0,"","ES",1942,8.0,0,2,0,0,5,4,1,18,0,11.0,1078368
8236,"Iván Llanos O",77.0,0,"","CL",1487,8.0,0,2,0,0,10,5,2,22,0,9.0,1191495
8237,"Jeremy Batchelor",77.0,0,"","US",1220,8.0,0,3,0,0,44,11,3,23,0,8.0,1392993
8238,"Richard Knight2",77.0,0,"","GB",2200,9.0,0,2,0,0,8,3,2,22,0,10.0,174921
8239,"Gabriel Adan Gonzalez",77.0,0,"","MX",2021,9.0,0,3,0,0,31,3,2,30,0,10.0,1128328
8240,"Steven Daniel",77.0,0,"","US",1276,10.0,0,5,0,0,41,11,3,25,0,8.0,423862
8241,"Julien Köber",76.8571396,0,"","DE",1510,5.0,14,25,24,2,225,11,1,218,3,6.0,1405008
8242,"Alberto Manzano",76.8000031,0,"","ES",1835,5.0,12,17,29,3,78,9,1,120,1,5.0,1363265
8243,"Caleb Jayne",76.8000031,0,"","GB",1694,5.0,10,17,13,2,125,11,1,113,1,7.0,1272244
8244,"Mateo Alarcon",76.7142868,0,"","AR",1320,6.0,30,53,117,8,297,11,1,570,6,5.0,951905
8245,"Luca Raimogni",76.6666679,0,"","IT",958,7.0,2,14,0,0,195,11,2,116,0,8.0,1412482
8246,"Rupin Surelia",76.6666641,0,"","DE",1525,4.0,7,9,41,4,20,11,1,118,2,4.0,1348833
8247,"Sebastian Davidsen",76.6666641,0,"","NO",920,4.0,7,11,62,4,47,11,1,124,3,3.0,1392037
8248,"Arthur Bach",76.6666641,0,"","FR",1620,4.0,8,11,31,2,65,11,1,137,3,5.0,1322903
8249,"Henri Constant Kumpen",76.6666641,0,"","BE",1377,6.0,5,9,21,2,40,9,1,104,3,5.0,1353272
8250,"Afonso Correia4",76.6666641,0,"","PT",1181,6.0,5,11,11,2,81,11,1,83,5,3.0,1370983
8251,"Ben Flowers3",76.6666641,0,"","GB",1462,7.0,3,11,22,2,72,5,1,127,1,6.0,1363469
8252,"Efthimios Tziotzis2",76.6666641,0,"","GR",1663,6.0,8,12,5,1,112,11,1,86,1,6.0,1400788
8253,"Phillip Hulsey",76.6666641,0,"","US",1486,5.0,6,11,14,1,82,11,2,133,1,8.0,1140108
8254,"Zdeněk Švancar",76.5999985,0,"","CZ",1438,6.0,9,17,46,5,99,11,1,114,4,5.0,1393256
8255,"Andrew Jeffers2",76.5,0,"","US",1306,5.0,4,7,38,2,30,6,1,70,3,4.0,1356012
8256,"Artur Trawka",76.5,0,"","PL",1362,6.0,3,8,17,2,45,11,1,55,1,4.0,1399953
8257,"Anthony Fathabadi2",76.5,0,"","US",1404,6.0,2,5,26,2,44,11,1,55,2,6.0,1409782
8258,"Daniel Campanile",76.5,0,"","DE",1066,7.0,2,5,25,2,12,8,1,40,0,7.0,76691
8259,"Pedro Moreira15",76.5,0,"","PT",1035,7.0,2,8,7,2,65,11,2,44,1,4.0,1224246
8260,"Timmy Johansson",76.5,0,"","SE",1600,4.0,5,6,11,1,49,11,1,46,3,3.0,1374447
8261,"Milano Drost",76.5,0,"","NL",1595,6.0,5,8,13,1,48,11,1,52,2,5.0,1401307
8262,"Jaxon Johnstone",76.5,0,"","AU",1462,4.0,4,5,7,1,24,8,1,64,1,6.0,405264
8263,"Cameron Mcallister4",76.5,0,"","US",1512,4.0,4,5,6,1,34,11,1,36,1,7.0,1291199
8264,"Maksym Kovalenko",76.5,0,"","UA",1398,5.0,4,6,13,1,42,9,1,44,1,4.0,1251172
8265,"Bruno Ortiz Giner3",76.5,0,"","ES",1298,6.0,4,8,10,1,56,7,1,107,3,5.0,1221154
8266,"Cameron Brown18",76.5,0,"","AU",1498,4.0,3,5,2,1,15,8,1,41,0,11.0,951792
8267,"Ryan Blevins",76.5,0,"","US",1548,5.0,3,5,8,1,34,8,1,64,4,2.0,651106
8268,"Manuel Antonio Brea",76.5,0,"","US",1739,7.0,6,14,0,0,63,6,1,164,1,5.0,1324035
8269,"Iván Garcìa",76.5,0,"","ES",1598,2.0,5,5,4,0,19,11,1,45,1,3.0,1408527
8270,"Molnár Kristóf2",76.5,0,"","HU",1376,6.0,3,6,0,0,29,11,2,71,0,5.0,1407339
8271,"Lachlan Baumann",76.5,0,"","AU",1075,5.0,2,6,0,0,69,11,2,72,0,6.0,1238358
8272,"Lance Cameron",76.5,0,"","US",1249,8.0,2,7,1,0,48,8,2,83,0,6.0,322402
8273,"Evgeny Zakharov",76.5,0,"","KZ",1061,8.0,2,9,0,0,91,11,2,51,0,8.0,1404869
8274,"Yinan Li",76.5,0,"","CN",1036,7.0,1,8,0,0,75,11,2,55,0,7.0,1381473
8275,"Austin Johnson30",76.4000015,0,"","US",1231,6.0,6,17,32,3,131,11,1,229,4,3.0,1324901
8276,"Luca Wagner2",76.3333359,0,"","DE",1552,3.0,9,11,80,5,61,11,1,129,5,3.0,1248559
8277,"Michael Waite3",76.3333359,0,"","US",1409,6.0,5,10,21,1,40,11,1,101,0,10.0,1121017
8278,"Iwan Davies",76.3333359,0,"","US",1971,7.0,2,9,0,0,3,3,1,81,0,8.0,1134594
8279,"Jaden Hofer",76.3333321,0,"","CH",899,6.0,6,18,29,2,203,11,2,114,2,6.0,1410683
8280,"Kyle Moose",76.25,0,"","US",1225,5.0,10,16,20,2,106,11,2,123,0,4.0,1402165
8281,"Jonghan Lee",76.25,0,"","KR",1260,4.0,9,13,17,2,96,11,1,184,1,4.0,1320120
8282,"Daniel S Davis",76.25,0,"","US",1562,5.0,9,15,30,1,92,11,1,186,4,5.0,1041062
8283,"Sergio Gonzalez17",76.1999969,0,"","CO",1494,5.0,10,18,13,3,118,9,1,218,0,9.0,1164056
8284,"Danny Lui",76.0,0,"","CN",1592,3.0,20,23,42,10,86,10,1,183,0,10.0,651567
8285,"Maurice Mostert",76.0,0,"","CA",1304,5.0,8,15,66,5,110,11,1,168,2,6.0,1417626
8286,"Dominik Car",76.0,0,"","CA",1440,1.0,4,4,32,3,9,11,1,36,2,2.0,1178937
8287,"Jeffrey Hamelijnck",76.0,0,"","NL",1286,4.0,8,9,26,2,55,11,1,112,1,6.0,1385360
8288,"Alessio Mandelli",76.0,0,"","IT",1534,5.0,5,7,23,2,26,11,1,74,0,7.0,1375607
8289,"Matthew Sankey",76.0,0,"","JM",1490,5.0,5,8,21,2,53,11,1,98,0,3.0,1403842
8290,"Kamil Małecki",76.0,0,"","PL",1414,6.0,5,11,24,2,56,11,1,124,1,5.0,1417248
8291,"Delano Abbingh",76.0,0,"","NL",1529,4.0,4,6,23,2,48,11,1,50,2,4.0,1402518
8292,"Matthew Christie2",76.0,0,"","AU",1410,4.0,3,4,24,2,13,11,2,27,3,4.0,1398800
8293,"Ricci Brouwer",76.0,0,"","NL",1285,5.0,3,5,30,2,8,11,1,51,2,4.0,1303096
8294,"Gianfranco Lutricuso",76.0,0,"","AR",1150,5.0,3,5,22,2,8,8,1,28,1,4.0,913711
8295,"Aitor Esparza",76.0,0,"","ES",1538,5.0,3,7,15,2,31,11,1,44,1,5.0,1393548
8296,"Park Chan Young",76.0,0,"","KR",1059,6.0,3,7,37,2,33,11,1,58,4,1.0,1392505
8297,"Pertz Urban",76.0,0,"","CA",1374,1.0,2,2,28,2,0,11,1,28,2,1.0,1285162
8298,"Damian Reyes",76.0,0,"","US",1422,1.0,2,2,26,2,0,9,1,26,2,1.0,1244170
8299,"Julian Brakenhoff4",76.0,0,"","NL",1403,6.0,2,5,12,2,47,11,1,48,0,6.0,1398048
8300,"Rory Pearson2",76.0,0,"","GB",1580,5.0,6,9,9,1,60,11,1,65,1,5.0,1399880
8301,"Michael Bailey20",76.0,0,"","AU",1508,5.0,5,8,28,1,41,11,1,101,2,3.0,1254456
8302,"Danilo Espino",76.0,0,"","UY",1008,4.0,4,6,6,1,36,10,2,71,0,6.0,756748
8303,"Jorge Martin9",76.0,0,"","ES",1539,4.0,4,5,4,1,50,11,1,42,1,6.0,1400913
8304,"Jaco Booysen",76.0,0,"","ZA",867,5.0,4,7,6,1,85,11,2,83,0,9.0,1377781
8305,"Stijn Van Den Berg",76.0,0,"","NL",1546,6.0,4,9,28,1,49,11,1,116,2,4.0,1286971
8306,"Robin Angermund",76.0,0,"","DE",1509,6.0,4,8,18,1,51,7,1,112,1,3.0,1359338
8307,"Adam McNeely",76.0,0,"","US",1438,4.0,3,5,2,1,18,8,1,43,0,4.0,1078554
8308,"Tamás Orbán",76.0,0,"","HU",1475,5.0,3,5,17,1,13,11,1,62,1,2.0,1296934
8309,"Reilly Holmes",76.0,0,"","AU",1440,5.0,3,4,12,1,22,11,1,50,0,5.0,1401569
8310,"Jiwook Chung",76.0,0,"","KR",1664,6.0,3,6,27,1,34,11,1,71,2,4.0,1241225
8311,"Benjamin Sobecki2",76.0,0,"","DE",1397,2.0,2,2,4,1,14,11,1,16,0,5.0,1402592
8312,"Keith Moody3",76.0,0,"","GB",1382,3.0,2,2,14,1,7,11,1,28,1,4.0,1233291
8313,"Justin Hocker",76.0,0,"","US",1373,3.0,2,2,12,1,8,11,1,26,1,5.0,1314465
8314,"Alex Mills5",76.0,0,"","US",1374,4.0,2,3,5,1,11,11,1,26,1,6.0,1269956
8315,"Tobias Goergen",76.0,0,"","DE",1385,4.0,2,3,10,1,12,11,1,43,0,4.0,1368533
8316,"Danny Morris",76.0,0,"","GB",1404,5.0,2,3,5,1,15,11,1,30,0,11.0,404963
8317,"Andre Mediote",76.0,0,"","BR",1381,5.0,2,4,36,1,21,11,1,44,1,2.0,844561
8318,"Liao Hung Shuo2",76.0,0,"","TW",1335,5.0,2,4,5,1,26,8,1,33,0,8.0,1126341
8319,"Christian Robert Rocha",76.0,0,"","BR",1294,5.0,2,3,8,1,28,8,1,23,3,1.0,507292
8320,"Marc Markowis",76.0,0,"","DE",1407,5.0,2,4,7,1,36,11,1,54,0,5.0,1066354
8321,"Twan Vollebregt2",76.0,0,"","NL",1389,5.0,2,4,7,1,44,11,1,52,1,8.0,1355920
8322,"Matevž Kutnar",76.0,0,"","SI",1400,6.0,2,4,10,1,24,11,1,38,1,4.0,1415013
8323,"Marlon-Luke Blumenstock",76.0,0,"","DE",1396,6.0,2,4,2,1,27,11,1,27,0,8.0,1355818
8324,"Zac Sanders2",76.0,0,"","AU",1389,6.0,2,4,13,1,29,11,1,39,0,5.0,1150230
8325,"Sena Takahashi",76.0,0,"","JP",1330,6.0,2,4,8,1,39,11,1,41,0,4.0,1413318
8326,"Léo Fritsch",76.0,0,"","FR",1197,7.0,2,8,3,1,79,11,2,66,1,5.0,1410387
8327,"Brendan Healy",76.0,0,"","US",1356,1.0,1,1,15,1,0,11,1,15,1,1.0,1280297
8328,"Dominic Bou-Samra3",76.0,0,"","AU",1255,1.0,1,1,13,1,0,9,1,13,1,1.0,404007
8329,"Robby Stevens",76.0,0,"","US",1387,1.0,1,1,15,1,1,11,1,15,1,1.0,1232406
8330,"Daniel J Pye",76.0,0,"","NZ",1312,1.0,1,1,13,1,3,9,1,13,0,2.0,853475
8331,"Yuchiu Sun",76.0,0,"","CN",1438,1.0,1,1,12,1,3,11,1,13,0,2.0,1264913
8332,"Mike Lewis4",76.0,0,"","CA",1397,1.0,1,1,13,1,4,11,1,14,1,1.0,972406
8333,"Bailey Tyler",76.0,0,"","NZ",1248,1.0,1,1,9,1,4,9,1,9,1,1.0,1057803
8334,"Denis Budner2",76.0,0,"","NL",1398,1.0,1,1,8,1,4,11,1,14,0,4.0,1397087
8335,"Michael Schwartz5",76.0,0,"","US",1337,1.0,1,1,4,1,6,9,1,14,0,8.0,485885
8336,"Linus Kresin2",76.0,0,"","DE",1404,1.0,1,1,9,1,8,11,1,9,0,2.0,1269585
8337,"Oluwagbenga Olawale",76.0,0,"","NG",1322,1.0,1,1,1,1,12,8,1,9,0,3.0,1152616
8338,"Brad Newman6",76.0,0,"","US",1288,1.0,1,1,4,1,13,9,1,8,0,3.0,1041309
8339,"Christian Windegger",76.0,0,"","IT",1367,1.0,1,1,1,1,13,11,1,13,0,11.0,1344002
8340,"Juan Carlos Bravo Lopez",76.0,0,"","ES",1402,5.0,1,3,14,1,10,11,1,20,1,3.0,1381946
8341,"Cameron Harvey3",76.0,0,"","GB",1402,5.0,1,2,1,1,17,11,1,16,0,8.0,1400643
8342,"Yusuf Tarmano",76.0,0,"","TR",1408,6.0,1,2,9,1,6,11,1,9,0,5.0,1370731
8343,"Leo Kreutter",76.0,0,"","DE",1361,6.0,1,2,8,1,12,11,1,23,0,8.0,1392589
8344,"Sandro Pérez",76.0,0,"","ES",1053,6.0,1,2,12,1,26,8,1,20,2,1.0,780490
8345,"Martin Stoyanov2",76.0,0,"","BG",1151,7.0,1,4,9,1,40,8,1,30,1,8.0,1208677
8346,"Daniel Medina Vargas",76.0,0,"","US",1407,6.0,6,10,0,0,60,8,1,124,0,8.0,1316051
8347,"Cameron Bakhtiari",76.0,0,"","US",1580,5.0,5,7,2,0,44,11,1,50,0,6.0,1324779
8348,"Juan Calderon",76.0,0,"","CO",1480,6.0,5,9,3,0,50,9,2,68,0,6.0,830977
8349,"Bobby Rowden",76.0,0,"","US",1145,3.0,4,4,0,0,29,11,2,43,0,7.0,975370
8350,"Dennis Ottavio",76.0,0,"","BR",1073,6.0,4,8,0,0,78,10,2,55,0,8.0,983440
8351,"Wojtek Chmielewski",76.0,0,"","PL",711,7.0,4,14,0,0,116,11,3,106,0,7.0,1387560
8352,"Gene Malcolm",76.0,0,"","GB",1565,3.0,3,3,5,0,7,9,1,27,1,3.0,1050842
8353,"Paul Khoury",76.0,0,"","LB",1601,3.0,3,4,15,0,20,11,1,52,2,4.0,1378050
8354,"Chris Storey2",76.0,0,"","US",895,3.0,3,3,2,0,25,11,2,30,0,5.0,595832
8355,"Mark Haven",76.0,0,"","NL",1545,4.0,3,4,0,0,18,11,1,57,0,3.0,1295554
8356,"Stephen Santos",76.0,0,"","SV",1596,4.0,3,3,0,0,19,7,1,45,2,1.0,605360
8357,"Shuto Nagai",76.0,0,"","JP",1587,5.0,3,4,9,0,20,6,1,50,1,4.0,661524
8358,"Ramon Grund2",76.0,0,"","DE",1387,5.0,3,5,0,0,21,11,2,36,0,10.0,1405079
8359,"Francisco Beltran",76.0,0,"","CL",1477,6.0,3,5,2,0,36,7,1,73,0,6.0,1285172
8360,"Robert O'Brien2",76.0,0,"","US",1380,6.0,3,4,0,0,38,11,2,32,0,8.0,1336949
8361,"Efe Kulahsizoglu",76.0,0,"","TR",1259,7.0,3,7,0,0,29,11,2,78,0,8.0,1316098
8362,"Nasser Mizziani",76.0,0,"","FR",557,7.0,3,10,0,0,91,11,3,97,0,7.0,1387746
8363,"Zane Parker",76.0,0,"","US",1445,3.0,2,2,0,0,7,11,1,29,0,10.0,1332401
8364,"Josh Connell2",76.0,0,"","US",1846,4.0,2,2,0,0,8,11,1,30,0,11.0,1368250
8365,"Jason Wren",76.0,0,"","US",813,4.0,2,2,0,0,10,10,2,23,0,10.0,1259848
8366,"Valeriy Gromov2",76.0,0,"","EE",1558,4.0,2,2,0,0,12,11,1,17,0,5.0,1340471
8367,"Collin Christopherson",76.0,0,"","US",1421,4.0,2,2,0,0,14,7,1,18,0,8.0,1191480
8368,"Mattia Beretta",76.0,0,"","IT",2070,4.0,2,3,0,0,19,11,1,27,0,8.0,1365413
8369,"Matthew Cline",76.0,0,"","US",1490,4.0,2,3,0,0,26,7,1,42,0,6.0,574913
8370,"Ted Svensson",76.0,0,"","SE",1496,5.0,2,4,0,0,13,11,1,55,0,5.0,1390432
