"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
2106,"Davor Coppens",95.5,0,"","BE",1469,5.0,5,8,12,1,57,11,2,62,2,4.0,1307726
2107,"Brandon Auby2",95.5,0,"","ZA",1991,7.0,2,6,15,1,40,11,1,88,1,7.0,1379530
2108,"Matt Piamonte",95.5,0,"","US",1835,7.0,2,5,9,1,51,4,1,38,2,4.0,1042528
2109,"Eduardo Tavares2",95.5,0,"","CA",1212,7.0,4,8,0,0,61,11,2,69,0,7.0,1368106
2110,"Damian Rotuno",95.5,0,"","AR",1029,7.0,4,12,0,0,118,11,2,114,0,7.0,1389088
2111,"Wiktor Rogóż2",95.5,0,"","PL",1197,6.0,3,8,0,0,41,11,2,69,0,6.0,1397011
2112,"Matyáš Borkovec",95.5,0,"","CZ",999,7.0,3,7,0,0,34,11,2,53,0,8.0,1398409
2113,"Justin Loiacono",95.4000015,0,"","US",1216,5.0,13,20,36,3,159,8,2,147,7,3.0,1253734
2114,"Roland Corona",95.4000015,0,"","US",1746,5.0,12,18,33,2,129,11,1,259,3,5.0,1355711
2115,"Pierre Ricart",95.3333359,0,"","FR",1855,3.0,8,12,105,7,75,11,1,176,6,3.0,1388498
2116,"Daniel Pardo4",95.3333359,0,"","AR",2085,6.0,10,23,0,0,114,5,1,338,0,6.0,1295977
2117,"Breck Frazer",95.1666679,0,"","SCT",859,7.0,7,14,0,0,72,10,2,100,0,9.0,1106357
2118,"Mauricio Mossmann2",95.0,0,"","BR",1799,2.0,4,4,14,3,15,11,1,35,0,4.0,1099796
2119,"Nicholas Murray3",95.0,0,"","US",1686,1.0,2,2,14,2,1,6,1,17,1,2.0,638450
2120,"Julien Borsato2",95.0,0,"","FR",1788,1.0,2,2,30,2,3,11,1,30,2,1.0,1395774
2121,"Marco Oliveira6",95.0,0,"","BR",1430,5.0,3,4,8,1,38,11,2,51,1,6.0,1370020
2122,"Juan Camilo Arce",95.0,0,"","CO",1231,6.0,3,5,6,1,37,11,2,48,1,4.0,1346930
2123,"Braestenboyd Laturnus",95.0,0,"","CA",1410,5.0,2,3,15,1,10,8,2,31,1,5.0,1320732
2124,"Lorenzo Strobbe",95.0,0,"","IT",1866,1.0,1,1,5,1,11,11,1,14,0,4.0,1190132
2125,"Guy Robertson",95.0,0,"","GB",3052,5.0,5,6,0,0,16,2,1,54,0,4.0,544229
2126,"Scott Sharp6",95.0,0,"","GB",1152,6.0,5,9,0,0,78,11,2,79,1,4.0,1281182
2127,"Andrew Henning",95.0,0,"","US",1257,5.0,3,4,4,0,28,11,2,45,1,5.0,1213454
2128,"Juan Pablo Sauco",95.0,0,"","AR",1206,7.0,3,5,0,0,40,11,2,40,1,5.0,1284056
2129,"Max Beaton",95.0,0,"","AU",1306,7.0,3,7,0,0,50,11,2,77,0,7.0,1365652
2130,"Hugo Pineda",95.0,0,"","ES",1537,5.0,2,3,0,0,11,5,1,45,0,4.0,1288650
2131,"Joseph Daigle4",95.0,0,"","CA",1173,5.0,2,2,0,0,15,9,2,22,0,6.0,1358116
2132,"Ryo Matsumoto",95.0,0,"","JP",2318,5.0,2,4,0,0,17,3,1,36,0,5.0,684964
2133,"Daniel Arthuzo",95.0,0,"","BR",3504,6.0,2,3,0,0,7,2,1,27,0,5.0,1023808
2134,"Domenico Zonno",95.0,0,"","IT",1998,6.0,2,6,0,0,14,6,1,54,1,4.0,1334468
2135,"Szymon Swierz",95.0,0,"","PL",1006,7.0,2,4,0,0,40,11,2,24,0,6.0,1196315
2136,"Hans Langeveld",95.0,0,"","NL",2165,8.0,2,7,0,0,34,3,1,63,0,7.0,602088
2137,"Gino Pastran2",95.0,0,"","AR",1772,2.0,1,1,0,0,3,5,1,9,0,2.0,1251237
2138,"Lasse Rochstad-Lim",95.0,0,"","SG",1193,6.0,1,2,0,0,4,8,2,23,0,12.0,943011
2139,"Xylus Martin",95.0,0,"","CA",2178,7.0,1,2,0,0,10,3,1,30,0,6.0,438467
2140,"Johnny Oconnell",95.0,0,"","US",1637,7.0,1,3,0,0,16,5,2,27,0,6.0,671317
2141,"Maksym Yuriev",95.0,0,"","UA",1428,7.0,1,3,0,0,28,11,2,35,0,10.0,1261396
2142,"Milton Di Simone",95.0,0,"","AR",1672,8.0,0,3,0,0,13,5,2,35,0,8.0,1162271
2143,"Roni Purolainen",95.0,0,"","FI",1904,9.0,0,6,0,0,39,5,2,52,0,6.0,1088245
2144,"Charles Collignon",95.0,0,"","FR",2095,9.0,0,7,0,0,52,3,2,75,0,6.0,433207
2145,"Rory Sinden",94.75,0,"","CA",1402,6.0,8,18,2,0,157,11,2,224,0,7.0,1394414
2146,"Lorenzo Poli2",94.5,0,"","IT",1578,4.0,6,8,73,5,27,11,2,90,4,3.0,1380452
2147,"Jaiden Page2",94.5,0,"","GB",1347,6.0,9,17,30,3,71,11,2,95,2,5.0,1398795
2148,"Ryan Anderson30",94.5,0,"","US",1323,6.0,8,18,25,2,84,11,2,166,0,6.0,1368760
2149,"João Silva39",94.5,0,"","PT",2001,7.0,2,7,0,0,32,4,1,62,0,8.0,1348439
2150,"Maurizio Burri",94.5,0,"","CH",1377,8.0,2,10,0,0,49,8,2,111,0,7.0,1370587
2151,"Eduard Dreger",94.3333359,0,"","DE",1849,3.0,10,11,62,4,39,11,1,161,6,3.0,1118515
2152,"Ernesto Martinez Falcone",94.3333321,0,"","MX",946,4.0,11,16,58,5,73,11,2,151,8,4.0,278350
2153,"Makoto Suzuki",94.3333321,0,"","JP",976,4.0,8,11,16,3,30,11,2,79,0,9.0,1013206
2154,"Colton Taylor3",94.25,0,"","US",1111,5.0,15,20,4,0,121,11,2,222,0,8.0,1252087
2155,"Mattis Bachnick",94.0,0,"","DE",1706,4.0,3,4,27,3,8,11,1,27,3,1.0,1135596
2156,"Joaquin Zuetta",94.0,0,"","AR",1028,5.0,8,12,15,2,75,11,2,100,1,5.0,1323382
2157,"Mashaal Ali Saeed",94.0,0,"","ID",1675,1.0,2,2,18,2,11,6,1,18,2,1.0,1295701
2158,"吴 越",94.0,0,"","CN",1477,4.0,5,8,16,1,40,11,2,101,0,6.0,1335687
2159,"Thomas Flowers",94.0,0,"","US",1001,6.0,2,6,17,1,28,11,2,42,1,5.0,935596
2160,"Kyle Tasker",94.0,0,"","CA",1783,1.0,1,1,7,1,0,5,1,9,1,1.0,55770
2161,"Emma Dempsey",94.0,0,"","IE",1725,4.0,1,2,10,1,4,6,1,29,0,8.0,664862
2162,"Kyle Hunter4",94.0,0,"","US",1123,5.0,3,4,1,0,35,11,2,42,2,4.0,1339150
2163,"Jack Landes",94.0,0,"","US",1869,3.0,2,2,0,0,8,4,1,18,0,10.0,748085
2164,"Raheim Swaby",94.0,0,"","JM",1118,5.0,2,2,0,0,13,8,2,23,0,10.0,1339459
2165,"Adreyan Ash",94.0,0,"","US",1245,6.0,2,4,1,0,23,11,2,46,0,6.0,1382262
2166,"DJ Narby",94.0,0,"","US",1427,6.0,2,4,0,0,25,7,2,52,0,8.0,454703
2167,"Maksim Khamets",94.0,0,"","AZ",1338,6.0,2,3,0,0,26,11,2,29,0,9.0,1340919
2168,"Kimball Carr",94.0,0,"","US",1244,7.0,2,4,0,0,31,11,2,36,0,6.0,1305029
2169,"Shay Wagner",94.0,0,"","US",1153,7.0,2,8,0,0,51,11,2,90,0,7.0,1239742
2170,"Jonathon J Harris",94.0,0,"","AU",2520,3.0,1,1,0,0,3,2,1,15,0,4.0,587545
2171,"Robert Berkovics",94.0,0,"","AT",2011,3.0,1,1,0,0,4,4,1,15,0,7.0,456396
2172,"Damián Novo",94.0,0,"","ES",1809,5.0,1,2,0,0,4,3,1,18,0,10.0,1134711
2173,"Greg Royles",94.0,0,"","CA",1291,6.0,1,2,0,0,2,8,2,23,0,11.0,1231580
2174,"Ryan Heinemann",94.0,0,"","US",1408,6.0,1,2,0,0,14,11,2,24,0,6.0,1380770
2175,"Jakob Grant-Ward",94.0,0,"","GB",1710,6.0,1,2,0,0,17,5,1,17,0,7.0,1038256
2176,"David Yancheng",94.0,0,"","HK",1362,6.0,1,3,0,0,37,11,2,35,0,5.0,1270741
2177,"William Shilston",94.0,0,"","GB",1325,6.0,1,4,0,0,38,11,2,52,0,6.0,1037141
2178,"Ariel Gomez Menas",94.0,0,"","UY",2614,7.0,1,5,0,0,20,2,1,42,0,10.0,159490
2179,"Eric Carlson2",94.0,0,"","US",1758,8.0,1,5,0,0,25,4,2,50,0,6.0,1265344
2180,"Marc Grayson",94.0,0,"","ENG",1698,7.0,0,2,0,0,10,5,2,23,0,9.0,1378025
2181,"Dave Parmer",94.0,0,"","US",1494,8.0,0,3,0,0,15,6,2,33,2,3.0,780429
2182,"Frank Brizuela",93.75,0,"","CA",1268,7.0,5,14,0,0,51,7,2,188,0,10.0,1369966
2183,"Simon Van Der Spiegel",93.6666679,0,"","BE",1116,7.0,3,11,3,0,111,11,2,87,0,7.0,1379453
2184,"Luis Cisneros",93.6666641,0,"","MX",1615,7.0,11,26,59,6,145,6,2,191,5,5.0,1351384
2185,"Vivek Kanthan",93.6666641,0,"","US",1948,3.0,9,11,43,5,71,11,1,91,5,3.0,1397396
2186,"Brett Edwards6",93.5,0,"","US",1085,6.0,8,17,21,3,80,11,2,114,1,8.0,988268
2187,"Charles Edwards8",93.5,0,"","GB",1073,4.0,8,11,22,2,66,11,2,104,2,4.0,1371717
2188,"Rudy Marion",93.5,0,"","FR",1192,6.0,4,9,0,0,71,11,2,90,0,7.0,1380284
2189,"William Skaarup",93.4166679,0,"","DK",736,6.0,11,25,32,4,205,11,2,142,3,6.0,1293143
2190,"Zachary Crabtree",93.4166679,0,"","US",1256,5.0,23,36,27,2,270,11,2,286,0,8.0,1328011
2191,"Anton Mccourtie",93.4166679,0,"","US",1120,6.0,6,25,7,0,245,11,2,259,0,5.0,1380687
2192,"Alessandro Orrea",93.3333359,0,"","VA",2058,7.0,4,12,0,0,49,3,1,107,0,9.0,614568
2193,"Abhi Paul",93.3333321,0,"","IN",1006,6.0,8,19,26,3,132,11,2,172,2,4.0,1100127
2194,"Sam Pack",93.25,0,"","US",1610,6.0,8,15,48,3,94,11,1,197,2,6.0,1216449
2195,"Chi Lin Liu",93.25,0,"","TW",1376,6.0,7,15,4,0,91,11,2,193,0,8.0,1343892
2196,"Youssef Berriga",93.1666679,0,"","FR",1081,7.0,3,17,0,0,37,11,2,159,0,7.0,1389613
2197,"Vladimir Cherepovich",93.0,0,"","KZ",1764,4.0,10,15,31,3,75,11,1,221,1,5.0,1302377
2198,"Mason McBain",93.0,0,"","GB",1577,4.0,6,7,14,3,47,11,1,62,0,5.0,836642
2199,"Athanasios Barnicoat",93.0,0,"","GR",1808,2.0,5,5,40,3,14,11,1,75,3,2.0,1336751
2200,"Oliver Dale",93.0,0,"","CA",1658,5.0,7,9,33,2,70,7,1,121,2,3.0,1084944
2201,"Rui Pinto6",93.0,0,"","PT",1613,3.0,3,4,21,2,13,11,1,57,1,4.0,1388777
2202,"Bo Hellegren",93.0,0,"","SE",1669,5.0,3,5,17,2,20,6,1,52,0,6.0,1254258
2203,"Andrew Tabangcora",93.0,0,"","US",1458,5.0,5,9,11,1,84,11,2,80,4,3.0,1316897
2204,"Kristóf Molnár",93.0,0,"","HU",1469,7.0,3,12,6,1,124,11,2,89,0,6.0,1379382
2205,"Marcelo F Souza",93.0,0,"","BR",1737,3.0,2,3,9,1,4,6,1,27,0,4.0,1124228
2206,"Frank Salinas",93.0,0,"","US",1136,6.0,5,11,7,0,127,11,2,118,0,6.0,1389359
2207,"Sangwoo Lee",93.0,0,"","KR",1372,5.0,4,5,0,0,20,11,2,49,0,6.0,1397581
2208,"Jacob Perez Jones",93.0,0,"","GB",944,6.0,3,4,0,0,36,11,2,36,0,10.0,1386833
2209,"Jack David Spickett",93.0,0,"","FI",5378,5.0,2,2,0,0,10,1,1,30,0,10.0,229791
2210,"Kyle Wilkinson3",93.0,0,"","GB",939,5.0,2,4,9,0,21,11,2,27,2,4.0,1282922
2211,"Daniel Gola2",93.0,0,"","PL",1264,6.0,2,4,0,0,23,11,2,44,0,5.0,1394720
2212,"Matthew Rogers17",93.0,0,"","GB",1111,6.0,2,4,0,0,31,11,2,40,0,8.0,1327209
2213,"Andrew Hoggatt",93.0,0,"","US",2044,7.0,2,5,0,0,31,4,2,42,0,7.0,746080
2214,"Adam Proctor",93.0,0,"","AU",2540,8.0,2,6,2,0,36,2,1,39,0,5.0,467504
2215,"Palmer Kling",93.0,0,"","US",1675,4.0,1,1,0,0,3,6,1,15,0,10.0,1128645
2216,"Justin Leonard3",93.0,0,"","ZA",1914,5.0,1,2,0,0,14,4,1,17,0,4.0,1074505
2217,"Pablo Puyalto",93.0,0,"","ES",2105,6.0,1,2,0,0,11,3,1,30,0,6.0,1377870
2218,"Theo Djebbour",93.0,0,"","FR",2036,7.0,1,3,0,0,16,3,1,45,0,8.0,805387
2219,"Matthews Do Carmo",93.0,0,"","BR",1596,7.0,1,2,0,0,17,6,2,24,0,8.0,1114254
2220,"Thomas Nuglisch",93.0,0,"","DE",1297,7.0,1,6,0,0,29,11,2,60,0,6.0,1343770
2221,"Lionel Ballester",93.0,0,"","FR",1212,8.0,1,4,0,0,19,11,2,28,0,7.0,1397118
2222,"Tom Wiltshire",93.0,0,"","AU",1444,8.0,1,7,0,0,35,5,2,72,0,8.0,1303731
2223,"Donald Burth",93.0,0,"","US",1487,7.0,0,6,0,0,32,7,2,82,0,10.0,1017639
2224,"Endre Bucsi",93.0,0,"","HU",2180,9.0,0,2,0,0,10,3,2,22,0,9.0,117650
2225,"Justin Gratto",92.8250008,0,"","CA",1224,6.0,27,47,44,4,343,11,2,409,1,5.0,625573
2226,"Cheuk Hin Law",92.75,0,"","HK",1229,6.0,5,16,29,2,124,11,2,183,4,5.0,1232660
2227,"Jeff Baker10",92.75,0,"","US",1221,6.0,8,20,3,0,181,11,2,220,1,5.0,1370317
2228,"Dmitry Stativa",92.6666679,0,"","AZ",1034,7.0,12,29,2,0,223,11,2,292,2,7.0,1391841
2229,"Christian Revelius Warghusen2",92.5999985,0,"","SE",2034,4.0,14,19,75,4,92,11,1,265,4,3.0,1380294
2230,"Olly Baldwin",92.5,0,"","GB",1709,2.0,8,8,51,4,22,10,1,118,2,2.0,917370
2231,"Amin Henares",92.5,0,"","ES",1889,5.0,4,5,0,0,11,5,1,37,0,7.0,1231857
2232,"Jin Hongfei",92.5,0,"","CN",1178,6.0,4,9,0,0,74,11,2,97,0,8.0,1272382
2233,"Chris Hingston2",92.5,0,"","AU",1981,6.0,3,6,0,0,28,5,1,51,0,6.0,1028815
2234,"Kevin Shepherd3",92.5,0,"","US",1334,6.0,3,8,0,0,61,11,2,102,0,8.0,1375807
2235,"Tripp Frank",92.5,0,"","US",930,7.0,3,10,0,0,19,11,2,63,0,9.0,1357693
2236,"Santiago Simeone2",92.5,0,"","IT",1968,8.0,1,5,0,0,29,4,1,37,0,9.0,1278398
2237,"Simo Driton2",92.4000015,0,"","AU",1398,7.0,8,20,35,3,128,8,2,189,4,5.0,1218127
2238,"Fred Coonfer Ll",92.1999969,0,"","US",1762,4.0,14,20,95,11,47,10,2,135,12,3.0,1179060
2239,"Nozomu Totsugawa2",92.0833321,0,"","JP",944,6.0,10,26,9,1,247,11,2,223,3,5.0,1382698
2240,"Jesús Esteban",92.0,0,"","ES",1831,4.0,11,16,58,4,96,11,1,229,4,4.0,1263206
2241,"Zakariya Sikander",92.0,0,"","GB",1904,3.0,8,10,41,4,65,11,1,148,1,6.0,1394755
2242,"Conor Perkins",92.0,0,"","GB",1704,1.0,4,4,53,4,7,11,1,59,2,2.0,1134607
2243,"Sailor Hazelhurst",92.0,0,"","US",1694,6.0,4,8,20,3,42,11,1,57,0,3.0,1389041
2244,"Matthew Church2",92.0,0,"","NZ",1275,5.0,3,6,17,2,30,11,2,42,2,2.0,1190862
2245,"Daisuke Hara",92.0,0,"","JP",1862,5.0,6,10,6,1,48,5,1,88,2,5.0,265418
2246,"Scarlett Anne",92.0,0,"","US",2669,3.0,3,4,12,1,15,11,1,34,3,1.0,1404573
2247,"Juan Pablo Bermudez",92.0,0,"","MX",1716,6.0,3,8,8,1,33,6,1,67,0,7.0,1122517
2248,"Brady Cowden",92.0,0,"","US",909,3.0,2,2,8,1,18,10,2,21,2,1.0,1255076
2249,"Alfonso Conejero",92.0,0,"","ES",1050,4.0,2,3,20,1,16,11,2,23,0,4.0,1370153
2250,"Hampus Jundalen",92.0,0,"","SE",1492,4.0,2,3,9,1,19,11,2,35,1,3.0,1323853
2251,"Daniel Cruz17",92.0,0,"","MX",1723,4.0,2,3,1,1,26,8,1,27,0,9.0,1346040
2252,"Peter Carr",92.0,0,"","AU",1885,1.0,1,1,7,1,2,5,1,9,0,2.0,694164
2253,"Adam Wilson-Weir",92.0,0,"","NIR",1701,1.0,1,1,9,1,3,5,1,9,1,1.0,1095068
2254,"Leguizamo Sebastian",92.0,0,"","AR",1721,4.0,1,2,5,1,5,5,1,18,0,7.0,1073801
2255,"Francisco Romero6",92.0,0,"","ES",1528,6.0,1,2,8,1,4,6,2,10,0,8.0,1364992
2256,"Frank Morales3",92.0,0,"","AR",1051,7.0,1,7,9,1,43,11,2,61,0,6.0,1391270
2257,"Matthew Mccoy5",92.0,0,"","US",1514,8.0,1,3,7,1,4,6,1,9,1,8.0,1123186
2258,"Brayan Slonina",92.0,0,"","PL",1051,7.0,6,19,0,0,40,11,2,183,0,10.0,1398948
2259,"Derrik Rogers",92.0,0,"","US",2320,6.0,5,10,0,0,40,3,1,89,0,6.0,729290
2260,"Alberto Casas De La Asunción",92.0,0,"","ES",1010,6.0,4,8,7,0,91,11,2,69,0,7.0,1383062
2261,"Lionel Gamboa",92.0,0,"","AR",1197,7.0,4,11,0,0,138,11,2,103,0,7.0,1312900
2262,"Tom Hansen3",92.0,0,"","NO",2088,4.0,3,3,0,0,13,3,1,27,0,5.0,840620
2263,"Tero Kähkönen",92.0,0,"","FI",1140,5.0,3,3,0,0,6,9,2,30,0,5.0,472220
2264,"Artem Paramonov2",92.0,0,"","KZ",964,5.0,3,4,0,0,24,10,2,44,0,4.0,1280940
2265,"Ives M Visagie",92.0,0,"","DE",796,6.0,3,5,0,0,50,10,2,30,0,10.0,1053349
2266,"Larry Fellows",92.0,0,"","US",1180,5.0,2,2,0,0,12,9,2,23,0,11.0,1155864
2267,"Zander Parkin",92.0,0,"","GB",1856,6.0,2,5,0,0,13,5,1,75,0,6.0,665073
2268,"Darylynn Gonzalez",92.0,0,"","US",1278,6.0,2,4,0,0,29,11,2,38,0,6.0,1392925
2269,"John Buckles",92.0,0,"","US",1156,7.0,2,6,0,0,41,11,2,55,0,7.0,644458
2270,"Asdafas Safdagas",92.0,0,"","CR",1491,7.0,2,5,2,0,65,5,2,40,0,6.0,1317587
2271,"Joseph Bargo",92.0,0,"","PS",2779,3.0,1,1,0,0,2,2,1,15,0,3.0,684694
2272,"Will Tidnam",92.0,0,"","GB",1660,4.0,1,2,2,0,21,5,1,30,1,3.0,935893
2273,"Nicolò Avantario",92.0,0,"","IT",1387,6.0,1,2,0,0,10,7,2,24,0,8.0,1227162
2274,"Bruce Hesford",92.0,0,"","AU",1339,6.0,1,2,0,0,12,8,2,23,0,8.0,516972
2275,"Phil Cox",92.0,0,"","US",1217,6.0,1,2,0,0,15,9,2,22,0,6.0,1251508
2276,"James Potter8",92.0,0,"","CA",1255,6.0,1,2,0,0,22,9,2,21,0,11.0,1151838
2277,"Andrew Dunlap",92.0,0,"","US",1349,6.0,1,3,1,0,27,11,2,31,1,4.0,1361804
2278,"Felipe Dittrich",92.0,0,"","BR",1305,6.0,1,4,0,0,39,11,2,39,0,5.0,1379577
2279,"Johannes Teveldahl",92.0,0,"","NO",1289,7.0,1,4,0,0,33,11,2,43,0,5.0,1396726
2280,"Daniel Glinski",92.0,0,"","CA",2199,8.0,1,2,0,0,6,3,2,15,0,8.0,417955
2281,"Joe Wild",92.0,0,"","AU",2163,8.0,1,2,0,0,11,3,1,18,0,7.0,47601
2282,"Guillaume Van Houte",92.0,0,"","BE",3394,8.0,1,2,0,0,14,2,1,15,0,8.0,964469
2283,"Miguel Vazquez2",92.0,0,"","US",1200,8.0,1,5,0,0,64,11,2,35,1,6.0,1387220
2284,"Pete Sweeney",92.0,0,"","US",1712,9.0,0,3,0,0,13,4,2,32,0,6.0,39166
2285,"Blycio Chen",91.8333321,0,"","CN",880,7.0,6,16,30,1,114,11,2,108,4,7.0,1381129
2286,"Shaquille Carrio-Smith",91.75,0,"","CA",1072,5.0,9,18,35,2,111,11,2,188,0,5.0,1339954
2287,"Derek Scott",91.5,0,"","US",1797,2.0,6,6,28,4,25,11,1,53,3,3.0,313274
2288,"Jayden Winter",91.5,0,"","DE",1678,3.0,4,6,45,3,22,11,1,89,4,2.0,1367178
2289,"Narcisse Triano",91.5,0,"","US",1295,6.0,7,17,28,2,105,11,2,175,2,6.0,1387904
2290,"Mauro Andrés Savio",91.5,0,"","AR",1734,4.0,5,7,25,2,39,11,1,87,0,4.0,1389740
2291,"Hezekiah Carino",91.5,0,"","CA",1104,5.0,4,6,28,2,33,11,1,74,1,4.0,944053
2292,"Bill  Eberhardt",91.5,0,"","US",945,7.0,9,27,7,1,49,10,2,175,0,10.0,215126
2293,"Thomas Olifirenkoff",91.5,0,"","FR",2019,7.0,4,15,0,0,56,3,1,208,0,8.0,1349083
2294,"Dominic Hampson",91.5,0,"","GB",1384,7.0,3,7,0,0,52,7,2,58,0,6.0,1372222
2295,"Gabriel Africany",91.5,0,"","CO",3365,6.0,2,5,0,0,24,2,1,41,0,4.0,1000187
2296,"Pascual Lopez Villalba",91.0,0,"","ES",1786,4.0,7,10,16,3,36,11,1,87,1,5.0,1235534
2297,"Adam Herron3",91.0,0,"","IE",1632,4.0,6,8,43,3,45,11,1,113,0,5.0,1382550
2298,"Lucas Santos32",91.0,0,"","AR",1071,5.0,4,9,19,2,88,11,2,85,3,5.0,1319442
2299,"Jesse Shen",91.0,0,"","CN",1662,1.0,2,2,14,2,0,6,1,17,0,4.0,1354223
2300,"Ian Laurence Brown",91.0,0,"","NL",1775,1.0,2,2,18,2,2,11,1,18,2,1.0,1202767
2301,"Shawn Hancock",91.0,0,"","US",1364,5.0,2,5,16,2,42,11,2,43,1,3.0,1160150
2302,"Jhon Sebastian Bernal",91.0,0,"","US",1709,6.0,4,8,11,1,19,6,1,105,1,10.0,1234106
2303,"Christoph Bühler",91.0,0,"","DE",1935,1.0,1,1,5,1,1,4,1,8,0,3.0,1010202
2304,"Noah Sorsby3",91.0,0,"","GB",1763,1.0,1,1,3,1,2,4,1,9,1,1.0,1311923
2305,"Vadim Semiletov",91.0,0,"","KZ",1722,4.0,1,2,9,1,4,6,1,18,0,6.0,1374177
2306,"Jackson Morrison",91.0,0,"","US",1784,4.0,1,2,6,1,5,5,1,17,0,7.0,568558
2307,"Andre N Villela",91.0,0,"","JP",1244,5.0,1,2,7,1,10,9,2,21,0,8.0,1152917
2308,"Gareth Higgott",91.0,0,"","CA",1802,6.0,1,3,15,1,15,4,1,45,1,3.0,1378915
2309,"Miguel Angel Bello",91.0,0,"","ES",1319,5.0,5,10,4,0,104,11,2,126,0,6.0,1350915
2310,"Drew Zaruba",91.0,0,"","US",2086,5.0,4,5,0,0,11,4,1,75,0,7.0,461322
2311,"Kaden Field",91.0,0,"","US",1209,7.0,4,12,0,0,79,11,2,112,0,8.0,1395149
2312,"Kazuyuki Yoneda",91.0,0,"","JP",1750,3.0,3,3,0,0,3,6,1,27,1,3.0,1371883
2313,"Francisco Castellano",91.0,0,"","ES",1446,5.0,3,5,0,0,27,8,2,68,0,8.0,1347225
2314,"Igor Costa3",91.0,0,"","BR",1365,6.0,3,5,0,0,35,11,2,27,0,7.0,1383163
2315,"Hendrix Biggs",91.0,0,"","US",1258,6.0,3,10,0,0,53,11,2,118,0,8.0,1261915
2316,"Ali Sal",91.0,0,"","TH",1143,7.0,3,13,1,0,150,11,2,103,1,7.0,1395657
2317,"Ian Torres2",91.0,0,"","CL",1966,4.0,2,3,0,0,3,5,1,27,0,10.0,1265375
2318,"Witold Dobrodziej",91.0,0,"","PL",1161,4.0,2,2,0,0,17,11,2,22,0,8.0,1056052
2319,"Bruno Tugores",91.0,0,"","AR",1168,5.0,2,3,0,0,9,9,2,35,0,10.0,1244550
2320,"David Duncan5",91.0,0,"","US",1580,5.0,2,3,0,0,13,6,1,37,0,3.0,974411
2321,"Arren Heeley",91.0,0,"","AU",1747,7.0,2,6,0,0,46,4,2,80,0,7.0,900855
2322,"Matt England",91.0,0,"","US",2229,5.0,1,1,0,0,1,3,1,15,0,7.0,854199
2323,"Sergi Oviedo",91.0,0,"","ES",1390,6.0,1,2,0,0,5,11,2,23,0,8.0,917900
2324,"Javier Ronda",91.0,0,"","ES",1403,6.0,1,2,0,0,5,7,2,24,0,7.0,1320283
2325,"Robert Heath3",91.0,0,"","US",1296,6.0,1,3,0,0,14,8,2,30,0,6.0,1165464
2326,"Daniel X Shields",91.0,0,"","CA",1351,6.0,1,2,0,0,19,8,2,24,0,7.0,1002192
2327,"Valentin Raynov",91.0,0,"","BG",1330,6.0,1,4,1,0,63,11,2,48,0,8.0,1336346
2328,"Luis Navarro2",91.0,0,"","MX",1841,7.0,1,2,0,0,5,6,1,21,0,8.0,1062800
2329,"Michaël De Craecker",91.0,0,"","BE",1253,7.0,1,6,0,0,65,11,2,52,0,9.0,1398942
2330,"Rodrigo De Francisco",91.0,0,"","CO",2373,8.0,1,4,0,0,21,5,1,36,0,10.0,484698
2331,"Stefan Struwe2",91.0,0,"","DE",2604,6.0,0,1,0,0,7,2,1,9,0,9.0,980759
2332,"Matthias Böckenkemper2",91.0,0,"","DE",1965,9.0,0,2,0,0,16,3,2,23,0,11.0,512562
2333,"Guillot Pierre",91.0,0,"","FR",1600,9.0,0,4,0,0,29,5,2,39,0,6.0,1356866
2334,"Flavien Zingaretti",90.9166679,0,"","FR",922,6.0,13,27,8,1,85,11,2,253,1,6.0,1387164
2335,"Dave Swanson",90.75,0,"","US",1623,5.0,10,14,16,1,53,11,2,191,4,3.0,1162206
2336,"Phillip Brewer",90.5,0,"","US",1805,3.0,7,8,31,3,24,10,1,71,5,2.0,667299
2337,"Carson Cobb2",90.5,0,"","US",1856,2.0,6,7,25,3,25,11,1,63,3,3.0,1158875
2338,"Nick Stephens",90.5,0,"","US",1460,6.0,4,9,0,0,96,11,2,76,0,7.0,1346673
2339,"Trevor Law",90.5,0,"","US",1171,6.0,4,10,0,0,101,11,2,124,0,8.0,1360302
2340,"Brodie Glover",90.5,0,"","AU",1948,6.0,2,5,0,0,28,4,1,74,0,7.0,1149122
2341,"Terje Bogevik",90.5,0,"","NO",1860,6.0,2,6,0,0,29,4,1,54,0,8.0,1272001
2342,"Derek Li",90.5,0,"","HK",3638,10.0,0,6,0,0,43,1,2,51,0,8.0,446167
2343,"Thomas Poulsen",90.3333359,0,"","DK",1707,4.0,7,10,67,4,50,11,1,138,2,3.0,456712
2344,"Steve Jones14",90.3333321,0,"","US",1105,6.0,7,14,10,1,122,11,2,115,1,5.0,1374558
2345,"Walker Johnson2",90.3333321,0,"","US",1071,5.0,11,16,4,0,102,11,2,140,0,6.0,1210433
2346,"Ricardo Casciato Carlini",90.3333321,0,"","BR",1187,7.0,4,12,0,0,89,11,2,119,0,6.0,1233751
2347,"Lucas Zaghouani",90.25,0,"","FR",1825,4.0,9,13,22,3,114,11,1,110,3,5.0,1399916
2348,"Jeremy Brückner",90.1999969,0,"","DE",1866,5.0,12,17,43,4,103,7,1,121,4,5.0,1290482
